team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,37,80,5,22,18,25,12,32,22,3,7,17,20
DALLAS MAVERICKS,240,41,87,5,15,20,27,16,29,24,11,7,11,18
SACRAMENTO KINGS,240,38,90,5,18,17,24,15,35,25,7,5,17,22
GOLDEN STATE WARRIORS,240,50,97,12,24,18,21,9,39,30,10,2,9,18
SAN ANTONIO SPURS,240,35,99,7,24,13,17,17,39,18,7,4,12,19
INDIANA PACERS,240,35,83,5,19,12,15,8,39,14,7,10,13,16
ATLANTA HAWKS,240,43,79,0,7,24,33,8,24,27,16,5,8,16
LOS ANGELES CLIPPERS,240,37,73,8,21,10,17,8,28,26,2,6,22,19
HOUSTON ROCKETS,240,42,72,16,23,27,37,5,38,25,6,7,17,21
MILWAUKEE BUCKS,240,38,94,5,18,18,25,15,27,19,9,4,13,26
MIAMI HEAT,240,29,74,5,14,24,34,12,40,16,6,5,12,23
NEW JERSEY NETS,240,30,84,1,15,23,28,15,33,16,8,5,11,21
UTAH JAZZ,240,38,70,3,9,19,22,6,36,26,9,7,22,16
NEW ORLEANS HORNETS,240,34,88,9,21,13,18,11,26,22,13,5,16,22
CHICAGO BULLS,240,43,90,3,10,26,33,18,34,16,6,5,13,18
NEW YORK KNICKS,240,42,92,12,32,13,16,12,28,25,5,4,11,25
DETROIT PISTONS,240,34,80,3,9,20,27,11,28,21,6,2,15,26
ORLANDO MAGIC,240,42,82,10,29,22,26,9,31,26,6,9,11,18
MEMPHIS GRIZZLIES,265,40,83,6,11,23,33,7,40,22,5,6,9,18
TORONTO RAPTORS,265,40,89,3,17,19,23,9,33,25,2,8,8,24
MINNESOTA TIMBERWOLVES,240,38,79,5,11,18,23,14,29,14,8,4,19,22
WASHINGTON WIZARDS,240,42,88,7,16,17,28,18,29,24,13,7,15,20
