team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,240,45,87,12,21,9,11,8,33,31,10,4,10,19
BROOKLYN NETS,240,35,84,6,16,15,23,12,29,19,5,5,12,12
CLEVELAND CAVALIERS,240,44,87,15,32,24,29,12,38,25,11,5,12,28
DALLAS MAVERICKS,240,33,81,5,20,23,33,15,27,18,6,6,16,22
ORLANDO MAGIC,240,34,92,4,17,14,20,19,26,15,9,7,10,17
INDIANA PACERS,240,45,85,17,34,11,12,11,38,37,6,5,13,15
DETROIT PISTONS,240,32,84,8,35,13,19,12,30,20,10,8,12,23
LOS ANGELES LAKERS,240,32,75,3,13,26,30,10,36,23,8,1,11,17
TORONTO RAPTORS,240,43,97,8,26,13,18,18,28,19,6,5,9,26
SAN ANTONIO SPURS,240,41,85,11,18,24,30,13,32,24,7,3,11,17
NEW YORK KNICKS,240,31,79,5,13,15,17,8,30,17,5,5,12,22
UTAH JAZZ,240,30,70,6,18,21,29,6,34,16,8,5,11,21
