team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,37,87,4,26,17,17,18,19,17,9,2,13,19
ATLANTA HAWKS,240,45,78,8,21,11,17,16,25,33,8,2,16,18
NEW ORLEANS HORNETS,240,31,71,2,17,26,31,11,37,12,5,3,17,21
BOSTON CELTICS,240,34,74,4,18,6,16,6,27,22,11,4,15,21
HOUSTON ROCKETS,240,33,84,11,27,23,30,9,43,17,6,6,16,29
DALLAS MAVERICKS,240,33,86,5,22,34,43,11,36,22,7,5,10,19
MIAMI HEAT,240,36,90,8,29,12,18,13,38,24,11,5,11,22
GOLDEN STATE WARRIORS,240,29,80,3,12,14,18,11,41,17,5,2,21,21
DENVER NUGGETS,240,33,73,2,15,29,37,11,24,21,7,8,19,23
OKLAHOMA CITY THUNDER,240,44,85,9,19,20,26,15,20,24,11,11,14,27
INDIANA PACERS,240,37,85,2,17,10,12,12,32,18,6,7,15,17
ORLANDO MAGIC,240,40,86,12,21,5,5,8,32,29,10,2,12,20
CLEVELAND CAVALIERS,240,32,83,4,17,25,32,10,30,16,11,4,8,16
PORTLAND TRAIL BLAZERS,240,31,79,9,29,17,26,15,39,19,6,7,19,25
WASHINGTON WIZARDS,240,39,86,8,17,8,11,11,30,32,7,5,17,17
SACRAMENTO KINGS,240,41,85,5,11,8,13,11,32,23,10,1,18,22
MEMPHIS GRIZZLIES,240,29,69,1,9,23,28,6,26,11,4,3,13,16
SAN ANTONIO SPURS,240,44,76,9,18,6,10,4,29,33,7,9,13,22
CHICAGO BULLS,265,39,86,3,11,26,36,14,32,26,7,2,14,30
TORONTO RAPTORS,265,38,85,6,16,23,32,13,30,20,6,5,12,29
