team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,39,98,8,32,14,18,15,32,25,9,2,14,25
ATLANTA HAWKS,240,35,72,10,32,27,31,3,36,29,6,8,16,17
DALLAS MAVERICKS,240,34,83,8,23,7,10,5,27,16,9,3,9,19
BOSTON CELTICS,240,33,76,7,21,17,23,13,40,18,6,3,19,17
PHOENIX SUNS,240,39,79,8,20,18,29,7,28,14,8,4,16,29
DENVER NUGGETS,240,45,93,8,17,22,24,14,35,23,8,4,14,24
CLEVELAND CAVALIERS,240,35,86,11,30,12,20,11,40,19,3,5,18,16
INDIANA PACERS,240,43,86,10,28,7,11,5,35,22,8,12,10,16
MEMPHIS GRIZZLIES,240,40,82,15,26,16,19,9,34,24,6,2,15,22
LOS ANGELES CLIPPERS,240,37,81,9,25,24,34,8,27,15,13,7,8,19
DETROIT PISTONS,240,42,85,8,23,10,12,8,32,19,6,1,10,14
NEW YORK KNICKS,240,42,93,9,25,12,19,19,33,24,8,9,9,11
HOUSTON ROCKETS,240,40,92,14,40,9,14,12,35,25,10,4,16,10
OKLAHOMA CITY THUNDER,240,40,84,12,25,13,14,5,39,25,7,7,16,15
NEW ORLEANS PELICANS,240,30,82,7,21,15,19,9,39,19,5,9,17,16
ORLANDO MAGIC,240,34,88,10,27,11,19,13,37,17,7,7,12,15
WASHINGTON WIZARDS,240,38,91,8,23,18,25,11,29,18,8,1,11,26
PHILADELPHIA 76ERS,240,42,77,10,28,15,22,5,36,30,6,1,17,26
SAN ANTONIO SPURS,240,43,88,11,30,13,17,9,28,29,11,7,11,21
SACRAMENTO KINGS,240,36,76,9,20,24,31,10,36,21,5,3,16,17
GOLDEN STATE WARRIORS,240,44,87,13,36,26,28,7,28,33,9,7,12,25
TORONTO RAPTORS,240,37,82,10,25,37,41,13,33,16,8,1,14,22
