team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,42,90,11,30,13,18,17,33,26,11,7,15,20
BROOKLYN NETS,240,44,89,10,21,12,16,11,27,20,7,1,13,12
NEW ORLEANS PELICANS,240,35,74,10,21,13,16,10,27,19,4,4,13,18
DALLAS MAVERICKS,240,38,79,6,16,20,22,9,29,11,7,6,5,14
PHOENIX SUNS,240,33,78,7,31,25,38,14,29,17,7,2,19,27
MIAMI HEAT,240,43,82,7,14,22,30,12,33,19,14,4,14,31
LOS ANGELES CLIPPERS,240,44,92,12,33,10,19,9,34,24,7,3,11,26
MINNESOTA TIMBERWOLVES,240,36,82,4,15,29,35,8,39,25,6,4,11,22
TORONTO RAPTORS,240,41,80,11,27,21,24,10,26,24,6,6,9,16
PHILADELPHIA 76ERS,240,41,78,8,20,13,19,10,26,32,6,6,15,18
