team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,40,82,7,13,19,23,13,28,21,3,1,13,21
BROOKLYN NETS,240,40,81,8,21,25,28,10,24,22,9,4,6,21
INDIANA PACERS,240,36,87,8,22,23,28,18,42,25,5,9,16,24
CHARLOTTE BOBCATS,240,25,72,3,9,23,30,4,27,13,8,6,11,23
PORTLAND TRAIL BLAZERS,265,42,88,8,27,19,23,9,37,25,5,7,18,20
DENVER NUGGETS,265,47,99,9,25,12,19,11,28,31,12,2,10,23
LOS ANGELES CLIPPERS,240,42,78,11,19,22,26,10,25,21,7,2,16,21
HOUSTON ROCKETS,240,41,82,13,37,14,25,12,22,25,10,1,15,23
MILWAUKEE BUCKS,240,34,95,7,28,13,22,21,33,15,4,4,11,14
LOS ANGELES LAKERS,240,42,84,10,29,10,18,8,38,30,5,7,8,20
NEW ORLEANS HORNETS,240,44,83,10,18,13,18,15,33,22,6,6,14,18
PHILADELPHIA 76ERS,240,39,82,11,21,10,13,10,22,28,5,2,13,21
