team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,34,84,11,29,14,20,12,36,15,4,7,14,21
BOSTON CELTICS,240,43,107,7,26,23,24,19,38,20,9,8,5,16
LOS ANGELES LAKERS,240,35,79,11,31,26,32,6,25,19,7,4,6,25
DENVER NUGGETS,240,38,78,12,23,29,38,7,35,22,3,6,11,20
NEW ORLEANS PELICANS,240,36,90,14,37,9,13,6,37,24,10,3,22,28
HOUSTON ROCKETS,240,36,81,3,35,25,38,8,43,20,15,9,21,14
OKLAHOMA CITY THUNDER,240,39,98,10,35,10,11,18,45,22,3,8,17,21
LOS ANGELES CLIPPERS,240,40,98,9,32,14,21,12,33,26,11,3,6,13
SACRAMENTO KINGS,240,39,82,9,26,11,20,16,28,31,7,3,24,29
MEMPHIS GRIZZLIES,240,35,79,5,18,29,33,14,23,20,13,4,19,23
INDIANA PACERS,240,38,80,10,20,18,26,12,37,28,7,6,14,23
MILWAUKEE BUCKS,240,34,76,3,14,28,32,6,31,14,8,1,12,21
WASHINGTON WIZARDS,240,42,84,11,29,9,13,5,31,25,8,3,17,22
MINNESOTA TIMBERWOLVES,240,32,75,5,14,29,34,9,36,17,8,2,19,20
CHICAGO BULLS,240,38,99,6,19,7,11,5,43,24,6,2,7,17
ORLANDO MAGIC,240,39,97,7,21,17,22,8,51,25,5,6,10,14
CHARLOTTE HORNETS,240,40,81,10,25,29,35,8,42,20,9,7,12,21
PHILADELPHIA 76ERS,240,34,85,13,33,18,26,7,31,23,8,5,14,24
DETROIT PISTONS,240,31,78,6,19,13,23,7,35,19,3,1,15,13
SAN ANTONIO SPURS,240,43,84,3,14,8,9,5,36,25,8,6,8,20
UTAH JAZZ,240,37,83,10,26,10,16,10,23,21,6,6,9,21
TORONTO RAPTORS,240,40,80,6,22,18,21,10,35,12,7,5,9,18
