team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,46,96,11,32,19,22,10,29,25,4,6,8,28
CLEVELAND CAVALIERS,240,41,84,14,34,32,37,7,35,24,6,6,8,19
OKLAHOMA CITY THUNDER,240,35,87,10,27,16,28,13,28,20,8,6,16,20
GOLDEN STATE WARRIORS,240,46,89,14,30,16,20,15,31,27,9,14,15,18
INDIANA PACERS,240,38,81,10,23,21,27,10,22,29,14,4,21,23
MILWAUKEE BUCKS,240,47,82,12,27,19,24,12,29,32,10,6,21,23
DENVER NUGGETS,240,39,81,6,22,18,25,7,37,24,10,2,20,24
MINNESOTA TIMBERWOLVES,240,35,88,9,22,20,25,14,29,20,8,4,16,22
SACRAMENTO KINGS,240,38,80,7,18,11,17,11,28,17,8,1,14,23
ORLANDO MAGIC,240,38,84,10,30,16,23,13,31,24,5,4,14,14
