team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,39,90,14,41,4,9,8,33,30,6,6,12,21
ATLANTA HAWKS,240,39,86,8,29,18,21,9,40,23,3,6,15,13
WASHINGTON WIZARDS,240,35,84,8,22,14,19,10,29,23,10,11,11,23
CHICAGO BULLS,240,33,78,9,29,22,30,10,37,20,5,7,16,16
LOS ANGELES LAKERS,240,39,86,6,17,19,21,6,35,24,6,4,11,21
CHARLOTTE HORNETS,240,39,79,5,13,21,31,5,37,30,10,5,11,17
BOSTON CELTICS,240,31,88,7,28,10,13,11,31,23,4,3,14,21
CLEVELAND CAVALIERS,240,43,89,10,28,14,14,12,40,28,10,6,11,18
MILWAUKEE BUCKS,240,35,86,10,24,15,22,8,33,21,6,7,14,25
DENVER NUGGETS,240,39,86,12,34,16,20,8,35,26,8,5,13,24
UTAH JAZZ,240,36,80,5,25,16,19,14,41,22,7,7,15,17
MEMPHIS GRIZZLIES,240,33,82,3,11,13,19,11,26,15,7,4,11,12
SACRAMENTO KINGS,240,41,83,10,18,32,37,8,38,26,9,2,14,20
NEW YORK KNICKS,240,30,82,4,22,22,30,9,29,16,8,9,15,27
