team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,37,74,5,14,20,27,2,45,29,7,4,10,18
CLEVELAND CAVALIERS,240,32,87,5,20,14,20,11,37,16,6,4,11,24
WASHINGTON WIZARDS,240,37,89,4,16,26,30,15,31,24,5,7,12,14
GOLDEN STATE WARRIORS,240,45,95,11,24,13,19,15,29,26,5,7,10,19
NEW ORLEANS HORNETS,240,35,87,3,17,11,15,17,26,22,4,4,10,21
LOS ANGELES LAKERS,240,41,85,3,17,17,21,13,31,21,7,5,9,18
SAN ANTONIO SPURS,240,39,77,9,21,17,24,10,17,15,8,5,12,24
MEMPHIS GRIZZLIES,240,42,77,6,14,21,30,13,27,19,7,7,15,20
HOUSTON ROCKETS,240,43,89,9,21,24,28,9,24,21,4,2,10,23
MIAMI HEAT,240,46,92,5,17,28,34,17,31,16,1,6,10,19
BOSTON CELTICS,240,30,75,4,15,21,26,13,29,18,7,0,9,18
MINNESOTA TIMBERWOLVES,240,30,80,7,17,15,23,17,32,16,5,10,13,22
PORTLAND TRAIL BLAZERS,240,35,81,2,12,18,24,12,26,16,5,5,10,16
OKLAHOMA CITY THUNDER,240,32,75,9,24,26,29,14,28,13,6,11,14,26
SACRAMENTO KINGS,265,38,85,9,15,29,36,13,45,20,10,3,19,30
PHILADELPHIA 76ERS,265,40,91,5,14,26,36,9,27,22,9,10,12,24
DALLAS MAVERICKS,240,32,84,10,26,17,21,16,31,20,8,3,15,18
PHOENIX SUNS,240,34,80,1,16,14,23,12,34,22,6,8,15,22
