team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,37,95,7,17,19,24,16,28,22,9,8,11,23
CLEVELAND CAVALIERS,240,34,78,9,18,24,32,15,34,23,8,7,17,18
NEW ORLEANS HORNETS,265,42,79,9,21,15,23,7,31,26,3,5,15,24
INDIANA PACERS,265,44,88,7,19,22,31,13,31,18,7,4,12,20
PHILADELPHIA 76ERS,240,31,85,8,15,6,8,8,28,19,6,11,12,18
MEMPHIS GRIZZLIES,240,31,78,6,12,21,29,11,36,25,7,11,13,14
SACRAMENTO KINGS,240,40,89,13,27,15,19,15,26,24,5,5,15,18
MIAMI HEAT,240,45,81,10,23,20,23,9,31,28,8,9,12,18
SAN ANTONIO SPURS,240,32,84,8,20,25,32,11,22,13,6,2,13,14
PORTLAND TRAIL BLAZERS,240,51,86,15,28,20,24,7,40,31,5,7,9,21
