team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,32,87,2,15,18,28,11,35,12,9,5,16,17
BOSTON CELTICS,240,44,94,5,21,13,15,9,40,32,9,7,11,23
MILWAUKEE BUCKS,240,40,90,11,25,5,10,13,41,25,10,6,10,18
CLEVELAND CAVALIERS,240,29,85,8,31,14,16,13,36,19,5,5,12,16
CHARLOTTE HORNETS,240,29,76,3,18,22,26,7,34,15,6,9,16,17
HOUSTON ROCKETS,240,38,88,17,43,9,14,10,31,22,10,7,14,25
MIAMI HEAT,240,38,77,5,16,14,18,8,28,20,5,8,11,24
INDIANA PACERS,240,35,79,10,18,26,30,11,28,23,4,4,10,18
NEW YORK KNICKS,240,32,84,4,17,10,15,7,33,24,6,2,7,19
LOS ANGELES CLIPPERS,240,36,82,15,34,12,20,5,45,28,6,3,10,13
PHOENIX SUNS,265,46,90,13,27,29,35,7,32,17,7,3,13,35
OKLAHOMA CITY THUNDER,265,41,99,11,35,44,49,19,31,22,6,4,12,27
NEW ORLEANS PELICANS,265,34,89,8,28,17,20,11,41,15,8,1,13,20
SAN ANTONIO SPURS,265,39,89,6,24,11,18,8,40,24,5,7,14,19
