team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,28,76,7,23,21,28,9,34,15,6,5,12,15
BOSTON CELTICS,240,38,94,6,36,9,13,17,39,24,6,4,10,22
CHICAGO BULLS,240,44,78,14,28,25,31,8,34,25,9,3,18,19
DALLAS MAVERICKS,240,49,92,14,32,12,17,7,27,33,11,2,13,24
UTAH JAZZ,240,38,84,12,33,3,6,8,45,26,7,5,17,16
DENVER NUGGETS,240,38,86,14,35,9,15,4,33,24,9,1,10,11
CHARLOTTE HORNETS,240,42,99,12,33,12,16,16,40,26,10,3,14,17
LOS ANGELES LAKERS,240,38,94,9,36,9,12,12,34,24,7,3,16,19
WASHINGTON WIZARDS,240,33,84,10,27,26,34,12,36,21,7,7,13,23
MEMPHIS GRIZZLIES,240,35,86,10,30,20,26,11,35,20,6,9,16,25
NEW YORK KNICKS,265,39,80,5,13,20,23,8,31,14,11,7,19,26
MIAMI HEAT,265,38,94,12,42,19,20,15,29,24,10,5,14,19
TORONTO RAPTORS,240,48,86,10,33,23,28,12,31,25,9,5,11,22
MILWAUKEE BUCKS,240,41,77,7,17,21,29,5,23,26,4,4,11,23
DETROIT PISTONS,240,30,78,7,22,11,19,6,28,20,9,4,12,14
PHILADELPHIA 76ERS,240,44,90,14,30,12,13,13,42,29,5,4,12,17
ATLANTA HAWKS,240,30,83,8,26,21,25,11,28,14,7,5,16,16
PORTLAND TRAIL BLAZERS,240,43,80,13,30,11,14,6,38,30,11,5,15,20
PHOENIX SUNS,240,35,83,7,30,12,18,9,37,22,11,2,23,23
SAN ANTONIO SPURS,240,41,87,11,30,10,18,7,37,21,15,6,15,16
