team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,44,87,8,18,17,19,13,41,23,9,9,20,22
ATLANTA HAWKS,240,32,88,7,26,26,32,12,23,22,13,7,13,12
UTAH JAZZ,240,31,81,7,25,17,25,17,32,15,6,8,14,12
CHICAGO BULLS,240,38,80,7,19,12,14,7,32,24,7,9,10,18
WASHINGTON WIZARDS,240,29,79,11,33,24,31,8,36,21,6,7,12,21
CHARLOTTE HORNETS,240,35,82,9,24,19,27,6,35,23,8,8,7,20
HOUSTON ROCKETS,240,38,83,5,24,28,35,10,38,20,5,5,14,24
DENVER NUGGETS,240,38,89,10,31,19,30,13,32,28,9,3,13,24
MILWAUKEE BUCKS,240,36,89,9,27,11,14,12,23,19,8,7,11,17
GOLDEN STATE WARRIORS,240,45,75,12,23,15,19,6,38,30,5,6,12,16
CLEVELAND CAVALIERS,240,32,83,5,27,9,13,4,36,15,5,0,12,24
LOS ANGELES CLIPPERS,240,40,78,8,26,20,29,7,47,27,4,3,14,15
SAN ANTONIO SPURS,240,33,75,9,28,21,22,9,33,18,2,5,15,25
MEMPHIS GRIZZLIES,240,32,76,13,30,27,31,7,28,20,7,3,10,18
SACRAMENTO KINGS,240,35,85,5,21,19,23,9,26,16,9,2,12,22
OKLAHOMA CITY THUNDER,240,41,82,10,26,18,25,13,36,23,7,4,14,21
