team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,40,79,12,21,12,15,5,33,25,6,3,11,26
CHICAGO BULLS,240,32,75,8,18,24,28,10,29,22,4,5,14,17
SACRAMENTO KINGS,240,34,84,3,15,18,30,13,37,18,6,7,16,19
DETROIT PISTONS,240,38,87,7,18,16,19,10,37,26,9,7,11,24
DALLAS MAVERICKS,240,30,82,5,18,20,31,11,29,18,10,3,17,16
GOLDEN STATE WARRIORS,240,41,80,12,25,14,17,8,38,26,7,6,19,24
BOSTON CELTICS,240,32,91,3,19,16,19,20,21,16,6,1,10,23
INDIANA PACERS,240,40,73,4,16,10,13,8,35,22,5,4,16,22
PORTLAND TRAIL BLAZERS,240,35,86,7,17,22,29,16,24,18,3,2,8,21
MEMPHIS GRIZZLIES,240,47,84,6,12,9,13,9,32,27,7,4,11,18
MILWAUKEE BUCKS,240,39,74,5,15,18,29,6,33,29,3,5,15,24
MINNESOTA TIMBERWOLVES,240,41,85,8,20,22,30,11,23,25,9,4,7,24
HOUSTON ROCKETS,240,33,79,9,25,23,34,8,37,18,7,5,13,22
OKLAHOMA CITY THUNDER,240,34,80,11,29,27,34,8,41,18,5,7,13,25
