team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,37,82,5,14,10,12,7,26,20,5,4,8,15
CHARLOTTE BOBCATS,240,45,82,12,24,12,15,6,32,42,3,7,8,15
ATLANTA HAWKS,240,35,80,10,23,5,9,5,23,21,9,6,10,16
CHICAGO BULLS,240,43,85,8,20,6,13,17,40,30,6,5,14,9
SACRAMENTO KINGS,240,34,74,8,26,23,33,9,27,18,4,6,14,18
CLEVELAND CAVALIERS,240,41,86,12,21,15,23,15,30,30,8,1,12,27
UTAH JAZZ,240,37,85,6,17,16,25,15,40,23,10,6,11,14
LOS ANGELES LAKERS,240,33,85,4,16,9,13,10,30,21,6,7,11,15
WASHINGTON WIZARDS,240,34,74,7,24,14,20,5,28,14,8,7,13,20
MEMPHIS GRIZZLIES,240,33,70,3,13,23,27,9,31,16,11,4,17,19
MIAMI HEAT,240,36,76,9,27,22,30,9,32,14,12,1,12,17
PHOENIX SUNS,240,35,76,12,28,15,17,6,30,20,6,6,16,23
OKLAHOMA CITY THUNDER,240,40,83,7,14,11,12,10,34,14,8,3,16,22
PORTLAND TRAIL BLAZERS,240,32,85,7,23,24,27,13,29,17,8,3,17,14
