team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,34,80,8,21,14,17,8,18,17,16,0,9,13
BOSTON CELTICS,240,41,64,7,11,12,17,4,33,30,7,3,19,12
WASHINGTON WIZARDS,240,39,88,2,10,17,25,16,34,16,9,7,12,20
CHARLOTTE BOBCATS,240,34,79,4,8,19,21,7,32,26,6,7,15,22
ATLANTA HAWKS,240,43,81,5,15,18,20,7,23,24,5,2,11,24
HOUSTON ROCKETS,240,43,75,3,15,25,29,7,28,24,5,0,14,16
DENVER NUGGETS,240,36,82,7,17,16,28,11,33,24,13,3,16,23
LOS ANGELES LAKERS,240,36,84,4,18,14,20,12,33,20,9,6,18,24
MIAMI HEAT,240,42,75,5,15,19,32,8,42,22,5,4,15,23
NEW JERSEY NETS,240,34,85,8,28,18,25,6,24,22,9,0,9,25
INDIANA PACERS,240,37,81,9,26,13,19,11,22,21,8,6,12,23
NEW ORLEANS HORNETS,240,42,82,5,15,19,24,16,32,20,5,1,13,21
CLEVELAND CAVALIERS,240,42,79,9,22,14,24,8,30,21,6,3,22,24
NEW YORK KNICKS,240,41,85,10,24,31,33,10,26,23,13,5,10,19
DALLAS MAVERICKS,240,34,70,9,24,19,26,5,28,21,5,2,13,21
PORTLAND TRAIL BLAZERS,240,39,73,5,15,21,25,4,28,20,10,0,11,20
UTAH JAZZ,240,38,81,6,13,15,20,11,22,25,8,5,13,17
SACRAMENTO KINGS,240,41,79,6,15,18,22,8,31,29,9,6,13,18
PHOENIX SUNS,240,40,85,5,14,12,14,7,30,17,10,7,14,17
SAN ANTONIO SPURS,240,43,89,15,29,13,18,16,35,28,7,4,16,17
ORLANDO MAGIC,240,37,75,9,21,15,27,7,23,15,6,2,8,16
TORONTO RAPTORS,240,40,79,5,10,17,22,15,33,24,5,3,10,21
