team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,53,98,14,35,26,32,10,36,38,14,3,14,29
ATLANTA HAWKS,240,42,87,8,31,23,34,10,33,26,6,6,22,28
MILWAUKEE BUCKS,240,41,85,9,29,22,30,8,37,20,8,3,14,20
BOSTON CELTICS,240,41,92,24,55,11,13,8,34,30,5,8,12,23
OKLAHOMA CITY THUNDER,240,41,96,8,37,21,29,14,35,20,12,9,10,21
CHARLOTTE HORNETS,240,38,93,11,41,20,22,11,40,26,7,3,17,26
DENVER NUGGETS,240,41,85,10,26,18,21,14,30,22,8,7,12,18
CLEVELAND CAVALIERS,240,34,83,5,18,18,19,13,22,18,11,4,13,22
LOS ANGELES CLIPPERS,240,38,86,9,23,28,33,8,34,19,6,7,18,28
PHILADELPHIA 76ERS,240,44,93,13,27,21,28,10,33,29,7,7,14,30
NEW ORLEANS PELICANS,240,40,94,8,29,31,37,14,30,23,7,3,12,24
PORTLAND TRAIL BLAZERS,240,44,87,18,35,26,31,8,38,26,4,4,14,30
