team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,35,93,4,19,18,25,18,35,21,6,7,12,25
CLEVELAND CAVALIERS,240,32,89,7,22,22,30,19,37,15,6,7,11,23
BOSTON CELTICS,240,32,72,6,16,11,15,8,32,22,6,11,22,31
DETROIT PISTONS,240,31,82,5,9,29,46,16,27,14,13,4,14,19
UTAH JAZZ,240,32,81,5,14,16,20,15,26,16,10,8,12,23
HOUSTON ROCKETS,240,37,72,10,19,17,24,10,28,18,6,6,13,20
CHARLOTTE BOBCATS,240,28,75,4,17,13,22,5,26,19,6,5,18,24
INDIANA PACERS,240,39,78,6,16,24,32,15,40,22,11,9,17,27
ORLANDO MAGIC,240,27,74,11,29,13,25,9,31,15,3,3,14,10
MIAMI HEAT,240,38,80,3,12,11,14,9,39,20,8,7,10,18
PHILADELPHIA 76ERS,240,40,90,3,11,8,10,14,34,14,9,6,8,21
MINNESOTA TIMBERWOLVES,240,33,85,3,16,23,26,14,34,13,4,6,10,12
MILWAUKEE BUCKS,240,33,86,7,19,19,24,21,32,16,6,3,17,23
NEW JERSEY NETS,240,29,85,5,23,22,33,16,27,16,11,2,10,24
DALLAS MAVERICKS,240,36,81,12,33,13,17,14,27,24,12,3,19,20
NEW YORK KNICKS,240,40,86,12,29,12,18,14,26,21,13,5,16,16
DENVER NUGGETS,265,49,101,6,22,14,18,18,33,26,7,6,15,22
OKLAHOMA CITY THUNDER,265,46,94,9,28,23,28,17,27,20,8,12,14,19
LOS ANGELES LAKERS,240,35,78,3,18,17,25,9,36,21,7,5,18,22
PHOENIX SUNS,240,34,80,7,20,27,32,10,31,25,10,6,11,21
