team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,43,94,9,19,17,23,13,39,22,5,2,10,22
BOSTON CELTICS,240,38,88,7,27,21,25,9,36,23,7,5,10,20
INDIANA PACERS,265,37,97,7,22,19,24,16,30,18,14,7,12,21
CHICAGO BULLS,265,37,86,6,18,22,27,14,39,15,6,10,21,19
LOS ANGELES CLIPPERS,240,37,71,15,30,33,41,8,31,27,7,7,12,26
CHARLOTTE HORNETS,240,38,88,9,30,32,36,17,25,20,8,3,11,26
GOLDEN STATE WARRIORS,240,33,81,7,19,18,24,8,29,20,9,0,12,18
DALLAS MAVERICKS,240,42,82,14,27,16,20,12,40,20,6,4,15,19
UTAH JAZZ,240,28,80,10,39,14,20,15,29,15,8,8,19,24
MINNESOTA TIMBERWOLVES,240,36,77,5,10,17,27,13,34,27,13,3,10,16
BROOKLYN NETS,240,35,83,3,20,20,22,11,26,23,12,6,12,18
ORLANDO MAGIC,240,36,82,9,26,19,21,17,33,21,6,4,16,18
DENVER NUGGETS,240,37,87,12,27,17,19,12,32,20,9,5,14,16
PORTLAND TRAIL BLAZERS,240,41,87,12,32,16,20,12,35,22,8,6,14,18
PHILADELPHIA 76ERS,240,40,94,9,31,21,34,16,37,23,10,9,13,28
SACRAMENTO KINGS,240,36,74,8,25,25,41,7,39,23,5,5,22,26
PHOENIX SUNS,240,32,81,5,18,10,18,8,28,18,6,3,15,23
SAN ANTONIO SPURS,240,43,76,6,14,20,33,6,40,26,13,5,13,16
WASHINGTON WIZARDS,240,35,87,8,22,13,17,8,36,24,8,4,10,27
TORONTO RAPTORS,240,28,82,6,24,32,39,15,40,14,5,6,16,16
