team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,44,90,14,30,3,8,4,29,26,5,0,12,19
CHARLOTTE HORNETS,240,47,91,14,23,22,23,12,40,26,6,4,9,11
TORONTO RAPTORS,240,37,82,5,17,23,26,10,37,18,8,6,16,26
DALLAS MAVERICKS,240,33,86,7,23,18,25,14,30,20,5,3,15,25
INDIANA PACERS,240,38,88,7,23,11,12,12,30,21,15,5,15,19
DETROIT PISTONS,240,33,86,5,22,11,17,19,31,14,8,5,23,21
DENVER NUGGETS,240,43,85,7,20,27,31,11,38,30,5,7,14,23
LOS ANGELES LAKERS,240,36,86,6,26,31,38,11,29,18,9,4,10,28
ATLANTA HAWKS,240,37,90,7,21,17,22,16,35,25,10,1,15,14
MIAMI HEAT,240,38,86,5,28,11,16,13,36,13,10,9,18,21
ORLANDO MAGIC,240,42,90,7,18,12,12,10,45,24,5,3,18,18
NEW ORLEANS PELICANS,240,32,90,12,36,18,25,10,36,23,12,9,14,14
MEMPHIS GRIZZLIES,240,40,83,3,20,20,25,12,38,23,5,7,16,31
SACRAMENTO KINGS,240,29,74,7,20,24,40,8,27,17,8,1,13,21
