team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,43,86,11,28,17,25,10,30,35,11,4,11,18
BROOKLYN NETS,240,41,87,7,26,22,25,14,33,27,7,4,12,20
TORONTO RAPTORS,240,33,77,12,27,14,19,9,38,20,5,9,9,19
CHARLOTTE HORNETS,240,28,81,10,22,8,11,9,26,15,4,5,8,15
PHOENIX SUNS,240,40,82,8,25,16,19,8,29,22,6,5,12,25
DALLAS MAVERICKS,240,45,94,4,18,13,16,15,32,18,3,3,8,17
LOS ANGELES LAKERS,240,36,75,5,16,24,35,9,30,15,7,2,14,20
DENVER NUGGETS,240,44,88,13,30,18,24,11,34,26,7,6,9,22
BOSTON CELTICS,240,36,80,8,28,33,34,10,27,20,12,2,11,15
DETROIT PISTONS,240,45,84,7,18,6,10,11,30,29,7,5,19,25
NEW ORLEANS PELICANS,240,28,80,6,21,12,18,12,27,13,8,3,12,15
MEMPHIS GRIZZLIES,240,45,88,8,17,12,14,14,38,27,7,3,8,16
CLEVELAND CAVALIERS,240,36,74,11,34,21,26,11,33,23,8,5,18,17
MILWAUKEE BUCKS,240,42,84,6,18,9,13,7,25,30,13,3,12,22
INDIANA PACERS,240,38,77,4,22,22,27,11,43,23,7,4,17,24
NEW YORK KNICKS,240,29,84,7,17,21,26,9,25,13,8,2,11,25
CHICAGO BULLS,240,34,79,12,26,23,31,12,29,25,9,4,15,16
ORLANDO MAGIC,240,38,82,8,23,21,24,13,31,21,8,3,15,19
WASHINGTON WIZARDS,240,47,72,8,15,17,23,6,39,35,4,8,14,21
PHILADELPHIA 76ERS,240,31,89,9,27,19,27,17,19,17,11,1,8,22
MINNESOTA TIMBERWOLVES,240,32,85,3,11,24,29,10,25,16,12,2,11,17
PORTLAND TRAIL BLAZERS,240,42,85,12,33,20,23,12,41,25,8,2,15,23
HOUSTON ROCKETS,240,39,84,10,25,10,16,8,31,25,7,3,13,12
SAN ANTONIO SPURS,240,48,95,7,21,7,9,13,34,21,11,7,9,13
SACRAMENTO KINGS,240,33,75,7,16,18,28,7,24,19,9,1,9,17
UTAH JAZZ,240,36,74,13,31,18,25,13,34,23,5,8,16,22
