team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,39,85,3,16,8,12,16,28,27,11,4,12,15
ATLANTA HAWKS,240,28,68,10,29,15,19,8,28,18,8,4,18,19
SACRAMENTO KINGS,240,36,90,6,19,15,23,22,19,18,7,10,9,16
BROOKLYN NETS,240,44,85,7,24,18,21,21,30,26,3,10,12,19
HOUSTON ROCKETS,240,37,79,12,34,26,36,12,31,23,11,4,17,23
CLEVELAND CAVALIERS,240,36,91,7,23,25,28,17,27,20,11,3,13,25
NEW ORLEANS HORNETS,265,39,86,8,21,13,16,6,38,23,7,3,10,10
DALLAS MAVERICKS,265,39,85,7,19,11,13,6,36,21,6,10,9,20
UTAH JAZZ,240,28,78,9,25,26,35,14,27,20,16,6,19,28
DENVER NUGGETS,240,39,76,4,11,28,39,13,35,20,7,7,19,22
MILWAUKEE BUCKS,240,31,82,5,18,13,18,13,26,18,7,10,13,14
INDIANA PACERS,240,40,92,3,20,12,20,22,37,19,5,6,12,18
GOLDEN STATE WARRIORS,240,32,72,5,20,20,26,5,25,19,4,8,16,17
LOS ANGELES CLIPPERS,240,47,90,10,28,11,15,9,32,29,12,4,7,21
PORTLAND TRAIL BLAZERS,240,37,86,16,24,12,13,11,28,22,3,8,13,22
MINNESOTA TIMBERWOLVES,240,38,91,5,16,16,18,19,33,22,6,8,13,13
NEW YORK KNICKS,240,42,88,12,33,18,22,9,31,24,7,1,8,19
ORLANDO MAGIC,240,41,85,10,26,14,18,12,33,23,5,4,13,19
PHILADELPHIA 76ERS,240,35,84,3,17,13,20,5,36,19,10,7,14,17
SAN ANTONIO SPURS,240,41,85,8,25,19,23,8,42,24,11,5,15,17
