team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,31,85,7,26,28,38,10,27,14,5,2,6,18
ATLANTA HAWKS,240,42,80,14,35,14,19,5,45,29,2,6,15,25
DETROIT PISTONS,240,42,98,10,30,11,16,19,30,18,5,4,9,15
BROOKLYN NETS,240,40,82,7,16,13,15,7,32,28,5,4,11,15
TORONTO RAPTORS,240,29,78,8,25,27,39,9,26,13,13,6,12,17
DENVER NUGGETS,240,45,83,10,22,12,15,7,42,28,6,5,19,25
CLEVELAND CAVALIERS,265,44,88,7,22,16,23,10,35,22,8,3,16,19
INDIANA PACERS,265,43,101,8,27,12,14,17,27,24,11,7,16,23
MEMPHIS GRIZZLIES,240,43,71,9,16,15,18,3,37,27,4,5,14,21
NEW ORLEANS PELICANS,240,36,88,10,26,13,21,14,23,19,8,4,9,14
WASHINGTON WIZARDS,240,40,86,7,26,11,15,2,25,20,8,3,13,18
OKLAHOMA CITY THUNDER,240,43,83,7,22,21,27,14,39,25,9,5,18,16
MILWAUKEE BUCKS,240,42,84,8,20,12,17,10,27,27,11,5,15,27
SACRAMENTO KINGS,240,39,86,9,26,24,30,18,35,21,7,3,16,17
ORLANDO MAGIC,240,39,96,5,17,9,11,19,32,19,9,6,16,19
SAN ANTONIO SPURS,240,40,78,9,24,18,21,5,37,27,6,10,13,14
CHICAGO BULLS,265,39,90,5,21,13,20,8,34,19,4,7,14,25
UTAH JAZZ,265,38,85,7,18,22,33,10,40,19,5,4,14,23
