team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,37,91,5,30,15,20,13,35,18,12,3,17,20
BOSTON CELTICS,240,40,90,9,26,14,20,14,35,24,7,2,19,18
NEW YORK KNICKS,240,41,91,7,22,15,23,15,32,19,10,3,13,13
BROOKLYN NETS,240,45,86,9,17,11,14,8,37,24,8,3,15,15
ATLANTA HAWKS,240,30,81,7,25,17,21,6,31,17,5,4,16,21
CHARLOTTE HORNETS,240,36,82,13,39,22,26,11,43,26,8,9,16,24
GOLDEN STATE WARRIORS,240,42,88,10,26,16,20,7,32,25,9,11,13,25
DENVER NUGGETS,240,37,87,5,22,33,37,13,36,22,7,3,13,18
MINNESOTA TIMBERWOLVES,240,36,78,8,17,24,30,14,29,25,11,1,20,27
HOUSTON ROCKETS,240,37,75,7,30,26,38,8,31,19,11,3,16,19
MIAMI HEAT,240,31,70,9,24,19,29,5,44,26,5,7,23,16
LOS ANGELES CLIPPERS,240,40,94,11,25,13,16,10,33,26,18,5,7,25
DALLAS MAVERICKS,240,32,82,6,31,19,25,8,33,18,7,3,16,20
OKLAHOMA CITY THUNDER,240,38,82,15,33,17,29,13,41,24,11,5,18,26
UTAH JAZZ,240,31,76,8,19,15,22,10,28,20,8,6,14,15
PORTLAND TRAIL BLAZERS,240,39,88,11,26,10,15,17,37,25,7,10,13,20
NEW ORLEANS PELICANS,240,42,100,16,33,9,11,13,32,27,10,3,7,18
SACRAMENTO KINGS,240,41,84,6,23,9,14,10,42,21,4,7,18,15
MILWAUKEE BUCKS,240,38,72,1,8,24,34,10,37,23,10,2,27,21
WASHINGTON WIZARDS,240,38,84,12,27,18,24,9,21,27,18,4,16,26
