team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,30,77,7,22,28,35,9,27,18,5,1,13,21
BOSTON CELTICS,240,49,92,17,31,13,16,12,35,30,4,4,10,27
MEMPHIS GRIZZLIES,290,50,101,12,30,19,22,11,34,27,8,6,17,23
BROOKLYN NETS,290,42,94,16,44,25,30,11,40,26,7,4,16,28
UTAH JAZZ,240,44,81,18,40,13,18,6,35,32,5,5,14,13
CHARLOTTE HORNETS,240,47,95,9,28,8,13,7,31,19,8,3,8,17
CHICAGO BULLS,240,37,86,3,21,11,14,7,33,25,5,7,15,20
DETROIT PISTONS,240,41,92,13,34,12,16,13,39,24,5,5,13,17
DALLAS MAVERICKS,240,34,86,10,39,25,34,9,37,20,9,4,16,25
LOS ANGELES LAKERS,240,42,86,9,30,21,32,9,38,23,8,3,17,29
NEW ORLEANS PELICANS,240,35,82,6,28,25,29,11,35,25,4,8,16,22
MIAMI HEAT,240,40,93,11,33,15,24,13,33,22,10,4,10,24
ATLANTA HAWKS,240,43,96,11,36,12,20,14,28,26,15,3,21,12
OKLAHOMA CITY THUNDER,240,46,88,18,41,14,15,7,39,30,12,7,20,24
WASHINGTON WIZARDS,240,37,92,8,28,16,19,8,34,22,10,4,15,20
PHILADELPHIA 76ERS,240,43,98,12,38,25,33,17,41,28,11,7,12,17
ORLANDO MAGIC,240,39,82,8,27,13,18,8,36,23,7,5,12,16
PHOENIX SUNS,240,34,84,7,28,10,14,9,31,22,5,0,12,15
DENVER NUGGETS,240,40,87,14,30,19,26,13,28,28,11,3,11,21
PORTLAND TRAIL BLAZERS,240,45,85,6,22,16,21,12,32,19,7,6,14,23
HOUSTON ROCKETS,240,49,98,22,54,16,20,13,36,32,9,6,5,22
SAN ANTONIO SPURS,240,39,86,10,28,17,20,9,32,24,4,4,13,18
