team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,40,92,9,37,14,17,9,25,19,15,7,10,16
GOLDEN STATE WARRIORS,240,45,88,14,29,17,20,18,33,37,6,7,16,18
OKLAHOMA CITY THUNDER,240,32,90,8,34,9,19,17,33,16,6,4,13,11
LOS ANGELES LAKERS,240,42,96,10,31,12,13,13,38,28,5,7,8,19
ATLANTA HAWKS,240,37,87,12,30,12,18,9,37,25,4,7,17,23
ORLANDO MAGIC,240,36,84,9,29,19,22,8,28,20,10,6,13,22
CHARLOTTE HORNETS,265,38,98,13,33,14,17,7,37,17,10,3,11,16
PORTLAND TRAIL BLAZERS,265,41,90,9,31,18,22,9,48,18,7,7,17,19
NEW YORK KNICKS,240,33,83,7,27,15,18,5,38,19,4,8,15,15
TORONTO RAPTORS,240,43,95,16,43,11,14,9,43,31,11,5,8,17
BOSTON CELTICS,265,39,84,9,26,23,34,7,38,16,9,6,18,20
WASHINGTON WIZARDS,265,38,95,12,26,16,20,17,35,28,11,4,20,23
