team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,41,101,18,40,18,23,18,31,21,4,4,9,23
CHICAGO BULLS,240,44,87,7,21,21,26,5,36,26,4,3,11,20
MINNESOTA TIMBERWOLVES,240,44,84,14,27,34,40,6,27,23,10,3,17,30
DALLAS MAVERICKS,240,49,98,17,50,25,34,15,27,29,8,8,16,28
PHOENIX SUNS,240,29,77,11,39,22,35,10,30,20,6,4,19,26
DENVER NUGGETS,240,43,85,9,28,24,29,9,45,28,12,6,18,31
BROOKLYN NETS,240,41,86,16,37,14,22,9,31,25,6,6,20,18
INDIANA PACERS,240,51,92,16,24,14,22,10,30,21,12,5,10,18
HOUSTON ROCKETS,240,44,96,16,42,20,30,13,41,22,7,4,16,21
LOS ANGELES LAKERS,240,48,100,8,32,11,18,9,35,28,8,10,10,21
CHARLOTTE HORNETS,240,41,93,16,42,15,23,12,28,23,6,12,11,27
MIAMI HEAT,240,41,89,11,34,19,27,12,37,21,4,11,15,27
BOSTON CELTICS,240,33,82,9,25,28,33,11,36,21,8,2,15,26
NEW YORK KNICKS,240,36,87,12,35,17,27,11,35,23,8,1,16,25
ORLANDO MAGIC,240,41,90,16,29,17,22,14,35,31,7,7,14,15
PHILADELPHIA 76ERS,240,45,94,17,33,9,10,13,33,33,8,3,10,21
SAN ANTONIO SPURS,240,42,100,13,30,11,14,15,25,29,5,4,6,17
PORTLAND TRAIL BLAZERS,240,45,84,15,32,16,19,8,38,24,5,3,12,14
TORONTO RAPTORS,240,39,88,10,29,29,36,14,38,21,5,5,17,29
WASHINGTON WIZARDS,240,37,89,13,39,26,32,9,28,20,11,9,11,27
