team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,36,85,12,26,11,17,15,31,22,9,9,16,20
CHARLOTTE BOBCATS,240,33,83,6,19,19,24,15,26,19,7,10,13,18
DENVER NUGGETS,240,34,78,7,18,17,24,6,38,15,8,7,18,21
CHICAGO BULLS,240,34,82,5,13,21,33,8,39,20,6,12,15,19
BOSTON CELTICS,240,38,91,4,8,7,7,14,28,24,11,2,12,21
DALLAS MAVERICKS,240,33,66,6,15,17,20,4,34,20,6,8,17,12
PHOENIX SUNS,240,38,80,9,31,14,21,13,28,23,5,4,22,19
MEMPHIS GRIZZLIES,240,40,84,5,15,24,28,16,29,19,12,2,14,22
ATLANTA HAWKS,240,36,76,4,13,13,16,9,37,18,6,3,15,24
ORLANDO MAGIC,240,37,86,4,22,15,24,11,32,16,9,2,10,18
GOLDEN STATE WARRIORS,240,39,74,5,16,26,32,11,31,19,13,7,20,26
TORONTO RAPTORS,240,38,83,4,14,22,27,11,21,19,12,3,16,23
