team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,35,77,9,16,23,33,9,21,18,7,5,7,16
BOSTON CELTICS,240,36,65,10,20,14,18,3,32,19,2,2,16,21
DETROIT PISTONS,240,33,80,2,11,19,27,12,27,15,6,3,13,17
CHICAGO BULLS,240,48,84,8,19,16,21,10,36,29,9,3,11,23
MINNESOTA TIMBERWOLVES,240,34,92,3,18,23,28,21,28,17,9,5,16,23
DENVER NUGGETS,240,38,82,10,28,19,28,11,35,30,11,7,19,24
CLEVELAND CAVALIERS,240,43,81,7,18,24,32,11,35,26,8,10,20,22
GOLDEN STATE WARRIORS,240,36,85,10,15,32,38,9,29,19,13,3,13,20
TORONTO RAPTORS,240,32,81,6,20,31,43,12,38,20,6,10,14,27
INDIANA PACERS,240,37,87,11,31,20,27,10,38,22,6,7,15,28
NEW YORK KNICKS,240,34,89,6,28,14,19,16,30,14,8,6,19,18
OKLAHOMA CITY THUNDER,240,41,88,4,17,20,24,13,34,17,15,6,14,17
NEW ORLEANS HORNETS,240,37,91,8,18,10,12,19,32,21,5,0,10,18
PHILADELPHIA 76ERS,240,33,79,8,15,22,27,9,34,22,7,5,12,21
MILWAUKEE BUCKS,240,39,101,10,30,13,17,14,36,20,11,1,11,21
PHOENIX SUNS,240,43,87,6,16,13,15,6,39,23,3,5,17,15
MIAMI HEAT,240,33,81,10,25,13,16,14,30,19,4,5,17,18
UTAH JAZZ,240,44,77,9,15,21,24,3,32,28,14,6,9,17
