team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,41,87,10,20,18,19,7,27,22,11,3,15,23
INDIANA PACERS,240,39,80,5,18,18,30,10,31,22,9,5,17,19
MIAMI HEAT,240,33,78,2,16,10,15,9,43,23,7,11,18,16
LOS ANGELES LAKERS,240,29,92,4,23,13,18,13,33,20,10,3,12,14
ATLANTA HAWKS,240,42,87,12,23,9,16,15,32,34,6,3,16,17
PHILADELPHIA 76ERS,240,31,76,9,25,16,25,12,23,20,8,6,18,22
CLEVELAND CAVALIERS,240,36,82,13,35,15,20,16,26,16,7,1,19,21
PHOENIX SUNS,240,40,76,7,20,20,27,9,25,23,10,2,11,20
DALLAS MAVERICKS,265,43,100,6,24,16,23,12,32,23,12,4,10,25
SACRAMENTO KINGS,265,38,86,1,18,27,34,12,47,22,7,2,20,26
GOLDEN STATE WARRIORS,240,46,91,13,25,11,13,6,25,32,10,5,9,16
UTAH JAZZ,240,39,81,7,21,20,24,11,33,14,7,7,15,18
SAN ANTONIO SPURS,240,38,96,9,29,8,12,8,26,26,3,4,7,17
WASHINGTON WIZARDS,240,37,75,6,12,21,24,8,40,20,4,7,15,14
