team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,43,77,13,25,13,19,9,30,33,7,7,17,19
ATLANTA HAWKS,240,39,88,11,32,19,23,12,25,27,10,3,8,17
CHICAGO BULLS,240,44,88,12,30,13,17,9,37,26,7,8,7,18
BROOKLYN NETS,240,32,87,3,12,19,22,12,30,12,2,3,10,14
HOUSTON ROCKETS,240,35,85,9,35,21,26,10,39,19,9,10,10,18
CHARLOTTE HORNETS,240,34,83,13,32,9,17,7,36,23,8,5,15,17
DETROIT PISTONS,240,38,83,9,25,12,20,8,23,21,4,4,7,8
CLEVELAND CAVALIERS,240,43,85,17,32,6,12,13,32,30,5,7,10,19
MEMPHIS GRIZZLIES,240,41,98,5,15,20,25,18,26,24,11,4,15,22
GOLDEN STATE WARRIORS,240,39,74,13,24,20,27,6,33,30,9,7,21,22
DENVER NUGGETS,240,38,101,12,33,15,22,25,33,18,7,0,11,27
LOS ANGELES CLIPPERS,240,37,82,7,21,29,37,13,34,25,7,8,13,16
ORLANDO MAGIC,240,35,85,6,21,17,28,11,30,14,10,4,8,23
MIAMI HEAT,240,39,83,3,10,19,23,11,39,21,2,9,13,19
NEW ORLEANS PELICANS,240,37,84,6,21,20,24,10,29,15,6,9,9,23
MINNESOTA TIMBERWOLVES,240,31,78,4,14,22,28,8,35,19,1,10,11,22
PORTLAND TRAIL BLAZERS,240,38,83,8,23,6,9,3,32,22,1,4,12,21
OKLAHOMA CITY THUNDER,240,39,96,4,21,19,27,18,40,14,8,6,8,19
MILWAUKEE BUCKS,240,40,81,4,9,23,36,12,27,23,13,7,18,25
PHILADELPHIA 76ERS,240,32,81,6,28,27,34,14,26,22,11,6,29,28
LOS ANGELES LAKERS,240,40,96,4,15,8,13,17,32,19,8,3,11,26
SACRAMENTO KINGS,240,35,72,4,16,28,36,5,36,22,4,6,10,14
DALLAS MAVERICKS,240,34,82,9,20,15,23,12,29,18,4,4,16,21
UTAH JAZZ,240,41,82,11,28,16,26,12,36,24,10,6,14,19
