team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,49,82,8,18,21,26,11,29,24,10,4,11,23
CLEVELAND CAVALIERS,240,41,83,12,33,21,27,11,21,24,6,6,13,18
TORONTO RAPTORS,240,39,81,9,21,7,9,12,32,22,9,3,14,21
DALLAS MAVERICKS,240,31,82,7,28,17,20,12,28,20,10,4,12,16
UTAH JAZZ,240,37,86,8,26,13,18,12,31,22,5,3,14,22
LOS ANGELES CLIPPERS,240,38,84,7,27,25,28,11,36,14,9,5,10,17
MINNESOTA TIMBERWOLVES,240,37,76,2,10,24,32,6,21,15,10,3,7,14
PORTLAND TRAIL BLAZERS,240,45,71,11,22,11,17,4,31,24,5,3,14,20
NEW YORK KNICKS,240,41,87,3,10,13,15,12,33,24,6,5,16,16
SAN ANTONIO SPURS,240,45,99,10,25,6,8,16,34,28,11,6,14,18
