team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,39,88,4,16,19,22,12,23,18,7,6,10,25
INDIANA PACERS,240,39,74,6,14,27,34,13,34,23,6,8,16,19
CHARLOTTE BOBCATS,240,34,80,8,25,18,20,12,28,13,8,5,13,24
MIAMI HEAT,240,41,81,1,12,16,24,12,27,23,6,5,11,18
PORTLAND TRAIL BLAZERS,240,41,70,7,18,11,16,8,31,23,5,8,28,24
MINNESOTA TIMBERWOLVES,240,40,85,3,13,15,19,10,19,23,13,2,12,20
DETROIT PISTONS,240,38,90,3,13,6,12,17,26,15,10,5,12,13
NEW YORK KNICKS,240,36,79,14,34,13,16,14,32,22,6,2,15,16
DALLAS MAVERICKS,240,36,87,3,16,16,20,6,34,21,7,9,14,18
OKLAHOMA CITY THUNDER,240,41,87,10,25,20,27,8,40,25,11,8,11,19
ORLANDO MAGIC,240,27,80,1,12,6,8,10,36,20,5,2,12,5
PHILADELPHIA 76ERS,240,36,79,3,20,3,5,7,39,26,8,7,11,10
SACRAMENTO KINGS,265,35,87,3,20,18,25,15,24,13,11,4,13,21
UTAH JAZZ,265,38,72,7,12,15,18,5,36,25,8,8,20,19
LOS ANGELES CLIPPERS,240,37,79,4,17,12,15,9,35,21,6,6,20,24
WASHINGTON WIZARDS,240,37,84,7,12,17,27,13,31,27,11,8,12,16
