team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS HORNETS,240,39,77,9,22,17,21,6,31,20,5,4,10,21
CHARLOTTE BOBCATS,240,37,77,7,18,18,27,6,29,29,9,2,11,14
MIAMI HEAT,240,34,82,7,21,16,19,12,40,19,6,8,17,23
CHICAGO BULLS,240,33,82,1,8,28,35,8,33,16,9,7,8,16
NEW YORK KNICKS,240,41,78,12,27,12,12,6,27,27,6,4,13,15
CLEVELAND CAVALIERS,240,44,80,11,22,14,17,8,25,22,7,3,13,10
NEW JERSEY NETS,240,34,74,8,15,16,21,10,25,21,8,5,12,17
DETROIT PISTONS,240,38,73,8,12,15,21,10,26,29,8,8,13,18
OKLAHOMA CITY THUNDER,240,38,90,6,14,22,24,12,37,22,16,4,16,23
GOLDEN STATE WARRIORS,240,37,88,8,23,13,21,12,36,23,7,3,22,22
PHILADELPHIA 76ERS,240,35,72,10,24,22,23,5,34,19,8,4,13,23
HOUSTON ROCKETS,240,34,83,9,25,18,24,15,26,17,6,4,14,19
SAN ANTONIO SPURS,240,37,86,11,28,13,17,9,32,26,14,5,12,18
LOS ANGELES CLIPPERS,240,31,75,1,9,18,20,7,35,21,5,9,21,19
INDIANA PACERS,240,32,69,6,18,11,13,4,29,18,6,2,19,20
MILWAUKEE BUCKS,240,34,79,9,26,16,21,10,33,21,11,2,12,16
MEMPHIS GRIZZLIES,240,45,87,6,14,6,8,7,29,27,5,3,12,16
MINNESOTA TIMBERWOLVES,240,45,81,7,14,12,19,8,25,26,8,4,7,10
LOS ANGELES LAKERS,240,41,84,8,19,9,15,12,35,24,8,2,10,16
PORTLAND TRAIL BLAZERS,240,31,71,5,18,15,19,2,28,20,5,3,9,18
DENVER NUGGETS,240,37,83,4,16,28,34,10,29,14,7,8,20,29
UTAH JAZZ,240,40,81,5,17,31,40,11,27,27,10,8,12,26
