team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,39,78,7,19,26,33,13,40,26,6,8,13,21
CHARLOTTE BOBCATS,240,27,82,3,11,21,22,9,24,10,5,8,13,22
ORLANDO MAGIC,240,38,83,13,32,13,19,13,27,22,13,9,13,19
INDIANA PACERS,240,31,78,3,11,18,18,12,30,8,3,7,19,17
CLEVELAND CAVALIERS,240,34,68,6,16,11,17,7,26,20,10,4,20,27
MIAMI HEAT,240,32,70,5,18,23,26,6,23,16,10,5,17,15
TORONTO RAPTORS,240,34,82,8,15,23,25,11,35,18,10,2,16,22
PHOENIX SUNS,240,39,82,5,16,13,17,8,32,23,7,4,15,20
MEMPHIS GRIZZLIES,240,34,90,3,14,13,17,11,28,21,10,3,11,24
PORTLAND TRAIL BLAZERS,240,31,72,5,22,30,36,11,39,16,8,6,20,18
