team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,39,90,6,26,7,9,10,33,24,5,4,13,19
CHARLOTTE BOBCATS,240,39,84,5,15,12,20,7,34,22,6,6,10,17
CHICAGO BULLS,240,37,70,10,21,14,18,7,36,24,5,8,10,19
CLEVELAND CAVALIERS,240,33,88,8,19,13,18,19,22,23,7,2,9,18
SACRAMENTO KINGS,240,34,86,12,30,18,30,11,31,19,5,6,13,26
HOUSTON ROCKETS,240,43,90,8,31,25,40,14,41,29,8,9,10,21
DETROIT PISTONS,240,36,84,4,15,25,34,9,31,21,11,4,14,15
MILWAUKEE BUCKS,240,41,84,8,27,14,22,12,33,29,11,7,18,24
PHILADELPHIA 76ERS,240,42,88,9,14,17,24,17,37,28,8,4,14,24
NEW YORK KNICKS,240,37,82,15,33,17,24,8,31,24,7,12,13,24
ATLANTA HAWKS,240,41,83,9,25,21,24,8,34,26,11,7,17,13
ORLANDO MAGIC,240,41,83,6,12,21,24,6,27,24,7,1,14,23
INDIANA PACERS,240,38,75,5,15,19,28,10,29,14,6,4,20,28
PHOENIX SUNS,240,45,83,11,16,23,32,7,28,15,9,0,9,23
OKLAHOMA CITY THUNDER,240,45,83,10,18,11,16,11,27,21,8,7,15,25
SAN ANTONIO SPURS,240,40,75,10,22,15,22,8,22,25,10,3,17,17
DALLAS MAVERICKS,240,34,73,7,20,10,14,7,26,22,5,1,21,24
TORONTO RAPTORS,240,32,76,7,23,22,32,9,31,20,11,1,13,19
BOSTON CELTICS,265,41,89,15,34,16,23,5,37,21,15,8,18,22
WASHINGTON WIZARDS,265,42,94,7,22,20,27,12,38,23,10,4,18,23
