team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,46,86,15,35,16,24,6,37,31,8,4,9,17
ATLANTA HAWKS,240,37,83,16,44,17,19,6,36,20,4,4,12,18
INDIANA PACERS,240,37,83,5,20,18,22,13,40,18,6,5,13,20
BOSTON CELTICS,240,34,89,7,27,16,20,12,26,16,5,8,10,21
MINNESOTA TIMBERWOLVES,240,41,87,8,22,23,28,11,35,19,8,4,13,22
CHICAGO BULLS,240,41,83,9,26,23,30,5,34,22,5,4,11,19
LOS ANGELES CLIPPERS,240,42,91,10,30,14,15,14,43,23,6,3,9,16
DETROIT PISTONS,240,36,88,10,31,13,17,7,33,22,5,5,9,16
DENVER NUGGETS,240,42,88,3,28,17,21,7,32,25,7,2,10,20
HOUSTON ROCKETS,240,43,86,19,41,25,34,11,37,26,5,7,11,16
MILWAUKEE BUCKS,240,32,76,6,20,15,17,2,35,18,9,9,17,20
MIAMI HEAT,240,32,88,10,26,17,18,13,38,16,7,7,16,21
NEW ORLEANS PELICANS,240,33,95,8,31,8,16,8,38,17,8,6,12,12
PHILADELPHIA 76ERS,240,39,93,14,34,8,9,8,50,26,10,4,15,16
PORTLAND TRAIL BLAZERS,240,43,88,15,35,17,18,9,36,18,10,4,11,21
SACRAMENTO KINGS,240,38,90,9,23,15,21,12,31,25,5,3,12,19
CHARLOTTE HORNETS,240,35,85,9,24,15,19,5,28,17,8,2,7,18
UTAH JAZZ,240,41,84,10,29,14,17,7,42,29,5,7,12,17
