team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,47,96,12,29,24,30,16,37,23,7,5,10,24
BOSTON CELTICS,240,40,93,5,19,24,27,16,26,17,4,4,11,22
ORLANDO MAGIC,240,35,83,11,25,18,21,2,38,23,4,9,8,20
CHARLOTTE HORNETS,240,40,100,11,37,16,21,15,44,23,3,4,8,12
DALLAS MAVERICKS,240,37,79,7,22,17,19,4,28,24,6,7,10,18
CLEVELAND CAVALIERS,240,39,88,10,37,11,13,13,35,21,9,4,16,19
ATLANTA HAWKS,240,39,89,12,34,28,34,8,38,25,10,3,12,26
DETROIT PISTONS,240,39,84,8,25,28,39,9,39,23,3,4,13,25
NEW YORK KNICKS,240,36,91,7,19,6,10,11,27,29,7,3,9,11
GOLDEN STATE WARRIORS,240,46,91,18,37,11,12,12,42,32,4,8,12,13
LOS ANGELES CLIPPERS,240,43,76,12,30,24,32,7,26,31,9,7,10,20
HOUSTON ROCKETS,240,40,82,9,25,17,24,13,26,23,5,3,15,25
MINNESOTA TIMBERWOLVES,240,40,71,10,21,24,31,7,26,31,5,8,13,20
MEMPHIS GRIZZLIES,240,44,100,4,20,16,21,27,24,22,3,8,10,21
NEW ORLEANS PELICANS,240,49,90,12,21,13,16,7,35,26,5,4,8,14
SACRAMENTO KINGS,240,42,90,9,18,15,17,8,31,23,7,2,11,18
CHICAGO BULLS,240,35,87,6,20,20,23,9,31,20,10,3,18,20
WASHINGTON WIZARDS,240,43,88,13,21,18,24,9,38,25,12,6,15,19
