team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,34,79,6,13,19,22,9,36,23,2,5,15,21
CLEVELAND CAVALIERS,240,37,80,8,20,19,25,3,35,28,6,3,7,18
NEW YORK KNICKS,240,43,98,9,31,23,33,15,36,24,4,12,11,33
DENVER NUGGETS,240,42,86,5,14,31,47,10,34,23,4,2,13,26
CHICAGO BULLS,240,36,74,8,12,15,28,14,26,18,12,4,19,24
HOUSTON ROCKETS,240,34,71,5,15,19,25,11,21,21,8,3,19,24
ATLANTA HAWKS,240,37,74,8,15,20,23,5,25,26,4,8,9,24
INDIANA PACERS,240,31,70,4,18,26,30,12,30,18,5,6,15,24
PORTLAND TRAIL BLAZERS,240,40,87,7,19,13,15,12,27,25,11,7,13,20
MEMPHIS GRIZZLIES,240,36,75,7,19,20,27,10,28,20,7,4,18,19
LOS ANGELES LAKERS,240,42,78,10,16,24,29,8,32,24,9,4,13,20
MILWAUKEE BUCKS,240,41,89,9,24,16,27,19,28,22,6,7,13,23
TORONTO RAPTORS,240,35,86,4,11,20,26,15,21,19,8,0,13,18
WASHINGTON WIZARDS,240,45,80,6,15,13,19,11,36,28,9,5,16,26
