team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,36,94,3,16,36,47,23,45,18,3,2,13,16
BROOKLYN NETS,240,39,93,13,37,14,21,10,36,22,6,11,12,36
DENVER NUGGETS,240,51,83,20,35,13,16,8,37,34,9,6,17,13
CHICAGO BULLS,240,39,89,13,38,11,14,9,25,29,12,4,15,22
TORONTO RAPTORS,240,47,88,15,34,20,23,10,23,32,4,5,6,23
CLEVELAND CAVALIERS,240,47,78,15,24,23,28,4,29,28,3,4,9,18
NEW YORK KNICKS,240,39,89,10,31,10,12,13,27,21,6,1,14,16
MIAMI HEAT,240,45,81,15,34,14,19,5,27,31,9,2,7,17
LOS ANGELES CLIPPERS,240,45,86,15,30,22,29,16,31,26,12,3,19,16
MILWAUKEE BUCKS,240,50,91,8,26,12,17,8,25,33,10,5,14,20
INDIANA PACERS,240,34,93,7,22,17,18,15,33,15,13,5,14,21
NEW ORLEANS PELICANS,240,34,79,8,23,20,24,10,40,15,4,11,18,19
MEMPHIS GRIZZLIES,240,40,99,9,27,16,20,15,32,25,6,2,13,20
PHILADELPHIA 76ERS,240,46,84,11,31,16,20,4,34,32,8,4,14,21
WASHINGTON WIZARDS,240,35,83,8,25,12,16,9,26,27,11,4,12,16
SAN ANTONIO SPURS,240,39,79,7,23,13,18,12,30,21,7,10,15,17
