team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,240,41,78,8,20,21,24,11,37,29,4,4,8,28
CHARLOTTE BOBCATS,240,26,74,1,14,33,43,9,23,18,2,6,4,20
PHILADELPHIA 76ERS,240,35,79,6,14,23,30,7,33,21,4,5,6,16
CLEVELAND CAVALIERS,240,31,84,3,14,19,25,14,38,19,3,3,11,19
PORTLAND TRAIL BLAZERS,290,36,97,3,20,19,21,12,34,11,12,5,15,24
DALLAS MAVERICKS,290,39,84,6,19,13,19,10,47,21,5,4,23,24
DENVER NUGGETS,240,43,87,5,17,22,33,14,25,14,8,4,12,22
INDIANA PACERS,240,42,79,8,22,17,22,6,25,22,6,5,20,28
ORLANDO MAGIC,240,35,81,15,37,14,21,9,34,22,4,5,10,13
MILWAUKEE BUCKS,240,39,93,9,22,7,7,17,32,26,3,5,11,16
NEW YORK KNICKS,240,40,84,7,19,13,22,7,31,20,13,1,19,22
MINNESOTA TIMBERWOLVES,240,37,84,6,19,18,19,10,36,18,9,4,22,21
SAN ANTONIO SPURS,240,42,80,7,22,12,17,10,33,25,8,6,13,17
NEW JERSEY NETS,240,35,87,7,24,12,15,13,26,19,5,4,14,12
PHOENIX SUNS,240,39,78,8,23,12,15,7,31,27,7,11,15,20
SACRAMENTO KINGS,240,27,77,8,21,22,28,16,26,16,6,3,16,24
