team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,34,87,4,17,11,14,10,30,22,10,4,12,16
DETROIT PISTONS,240,39,88,5,20,15,20,16,42,23,8,4,15,14
DALLAS MAVERICKS,240,32,86,11,31,17,20,13,30,17,8,3,9,17
HOUSTON ROCKETS,240,34,81,11,31,14,21,9,38,16,5,4,17,21
UTAH JAZZ,240,29,73,7,19,10,13,7,36,18,8,2,18,22
LOS ANGELES CLIPPERS,240,34,83,6,27,14,20,14,35,17,8,4,13,14
WASHINGTON WIZARDS,265,38,86,5,25,22,25,8,32,19,8,4,14,23
MEMPHIS GRIZZLIES,265,39,88,15,31,19,26,11,36,24,9,2,14,26
SAN ANTONIO SPURS,240,37,82,10,18,22,26,14,30,20,4,5,15,26
MIAMI HEAT,240,37,80,7,20,18,26,6,30,19,7,6,12,24
LOS ANGELES LAKERS,240,35,87,7,32,19,24,11,30,20,15,2,21,18
OKLAHOMA CITY THUNDER,240,45,95,9,26,14,17,10,35,29,15,6,19,22
GOLDEN STATE WARRIORS,240,35,83,8,29,28,33,7,36,27,6,5,15,23
PHOENIX SUNS,240,37,90,8,23,18,25,11,39,19,10,6,11,26
