team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,34,76,11,27,15,21,9,36,28,7,2,16,22
CLEVELAND CAVALIERS,240,35,83,16,37,13,22,10,30,24,9,4,10,17
MIAMI HEAT,240,37,82,2,20,13,19,7,30,15,7,7,14,25
INDIANA PACERS,240,37,85,14,30,24,36,20,35,23,6,7,11,22
LOS ANGELES CLIPPERS,240,40,75,15,27,11,18,7,33,27,10,1,10,20
LOS ANGELES LAKERS,240,29,75,7,17,13,22,14,27,17,3,3,17,18
PHILADELPHIA 76ERS,240,38,99,10,32,5,8,19,17,22,8,5,10,23
NEW YORK KNICKS,240,37,72,3,13,24,29,15,34,24,6,14,18,18
HOUSTON ROCKETS,240,38,81,8,28,31,50,12,30,18,14,4,10,25
OKLAHOMA CITY THUNDER,240,40,92,14,30,18,26,17,34,21,4,2,18,32
UTAH JAZZ,240,40,87,8,24,13,18,14,33,18,11,6,18,24
SACRAMENTO KINGS,240,38,79,5,15,14,24,11,32,20,13,3,20,20
GOLDEN STATE WARRIORS,240,39,91,9,28,5,10,10,29,25,4,2,10,13
SAN ANTONIO SPURS,240,44,83,7,21,12,15,6,41,27,8,4,12,13
