team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,30,73,6,23,24,29,10,30,11,7,10,21,23
ATLANTA HAWKS,240,37,85,8,17,15,22,11,30,21,9,2,12,22
UTAH JAZZ,240,38,85,4,16,16,21,12,27,13,10,1,14,18
DALLAS MAVERICKS,240,36,75,10,23,20,24,10,30,24,11,5,15,20
DETROIT PISTONS,240,29,76,2,9,23,29,14,24,15,6,3,17,18
MEMPHIS GRIZZLIES,240,37,75,6,11,20,22,7,25,19,8,9,14,24
INDIANA PACERS,240,35,80,9,19,23,32,15,34,24,8,10,14,17
NEW ORLEANS HORNETS,240,33,81,4,12,14,21,14,29,22,3,5,13,21
MILWAUKEE BUCKS,240,37,79,6,16,18,27,10,23,21,10,3,20,21
ORLANDO MAGIC,240,42,81,14,27,16,27,14,32,26,12,4,19,24
MINNESOTA TIMBERWOLVES,240,43,80,12,23,24,28,10,27,20,4,3,13,20
PORTLAND TRAIL BLAZERS,240,40,83,10,26,20,28,12,27,15,9,5,11,29
CLEVELAND CAVALIERS,240,37,83,8,21,16,26,11,32,18,9,4,14,17
WASHINGTON WIZARDS,240,40,87,8,21,13,21,15,37,26,10,9,18,24
