team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,42,85,4,18,10,14,8,33,23,4,2,17,22
CHARLOTTE HORNETS,240,42,88,16,35,14,23,13,34,28,9,4,18,19
SAN ANTONIO SPURS,240,38,86,9,19,25,32,10,34,22,11,9,9,12
CLEVELAND CAVALIERS,240,38,91,8,34,10,14,13,34,18,8,3,15,24
HOUSTON ROCKETS,240,39,77,15,35,26,32,11,31,18,7,3,18,23
DENVER NUGGETS,240,44,91,10,29,16,24,12,24,33,13,6,13,27
NEW ORLEANS PELICANS,265,51,107,10,30,11,14,11,39,22,8,7,15,24
MILWAUKEE BUCKS,265,44,96,7,25,26,29,9,35,21,10,3,13,19
PHILADELPHIA 76ERS,240,31,86,9,33,23,31,17,26,24,13,3,15,16
WASHINGTON WIZARDS,240,43,79,12,25,11,12,10,38,35,9,6,19,28
