team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,34,74,5,16,26,35,11,32,26,9,11,13,20
DENVER NUGGETS,240,34,83,8,16,15,21,15,30,20,10,4,21,29
CHICAGO BULLS,240,33,71,9,18,18,21,8,36,21,4,8,19,18
MIAMI HEAT,240,28,80,4,22,15,18,13,27,12,13,5,13,22
LOS ANGELES LAKERS,240,34,81,5,17,27,34,11,34,22,10,5,11,17
MINNESOTA TIMBERWOLVES,240,38,90,3,10,15,20,14,32,25,6,3,14,21
GOLDEN STATE WARRIORS,265,44,86,11,24,29,35,8,38,22,7,9,19,19
NEW ORLEANS PELICANS,265,47,101,8,27,20,25,12,32,22,14,6,13,27
TORONTO RAPTORS,265,36,78,9,24,14,18,9,33,24,14,2,23,25
NEW YORK KNICKS,265,29,78,9,29,23,28,12,31,15,11,4,22,22
PHOENIX SUNS,240,34,99,7,31,13,18,14,26,21,11,3,10,22
OKLAHOMA CITY THUNDER,240,39,80,4,18,30,34,14,49,20,7,5,18,19
UTAH JAZZ,240,30,78,5,17,19,28,12,33,13,8,7,17,18
WASHINGTON WIZARDS,240,41,84,4,13,7,12,10,31,20,11,9,15,21
