team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,33,82,7,15,20,28,18,30,18,3,6,12,19
BOSTON CELTICS,240,36,72,4,10,22,29,4,29,24,8,4,9,17
WASHINGTON WIZARDS,240,39,81,13,27,10,11,9,25,24,8,4,16,24
DALLAS MAVERICKS,240,39,78,3,11,26,33,14,26,20,6,4,13,15
ATLANTA HAWKS,240,34,78,7,23,13,18,5,24,21,11,4,12,18
GOLDEN STATE WARRIORS,240,33,71,5,18,21,25,10,34,23,7,1,23,22
NEW ORLEANS HORNETS,240,34,84,8,24,20,21,9,29,17,6,8,10,16
HOUSTON ROCKETS,240,36,80,10,29,18,22,7,33,19,3,7,11,17
MIAMI HEAT,240,35,77,9,21,21,29,11,25,22,11,6,19,25
LOS ANGELES CLIPPERS,240,35,72,10,21,27,32,9,29,22,11,8,18,25
INDIANA PACERS,240,30,80,5,20,20,31,16,37,19,3,4,19,18
MILWAUKEE BUCKS,240,38,91,3,16,20,25,14,32,24,11,8,6,22
CHARLOTTE BOBCATS,240,38,84,4,16,9,14,9,34,15,11,12,15,26
MINNESOTA TIMBERWOLVES,240,31,81,5,19,20,37,19,34,20,7,11,17,14
MEMPHIS GRIZZLIES,240,44,93,7,17,12,14,12,27,22,6,3,8,23
OKLAHOMA CITY THUNDER,240,35,72,6,13,21,26,10,30,23,6,6,15,19
DETROIT PISTONS,240,35,73,3,7,21,31,12,45,27,3,7,17,25
PHILADELPHIA 76ERS,240,25,84,5,16,21,32,11,27,15,10,4,4,21
CHICAGO BULLS,265,44,88,6,12,18,25,15,31,26,7,5,15,21
PHOENIX SUNS,265,42,105,6,21,16,17,20,31,19,6,6,12,27
