team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,36,85,1,12,16,25,11,32,20,8,2,14,17
BOSTON CELTICS,240,37,75,14,29,22,27,5,36,26,11,7,12,24
CHICAGO BULLS,240,42,88,17,33,11,13,8,31,28,3,3,9,20
CLEVELAND CAVALIERS,240,43,83,16,38,17,22,8,31,28,5,3,9,14
UTAH JAZZ,240,34,79,7,28,9,11,8,33,20,7,7,18,23
LOS ANGELES CLIPPERS,240,39,83,10,29,14,21,11,33,21,12,4,13,16
INDIANA PACERS,240,56,84,10,22,8,11,8,34,31,8,2,17,21
MINNESOTA TIMBERWOLVES,240,42,86,9,24,14,22,9,18,27,9,4,14,14
BROOKLYN NETS,240,40,96,11,35,30,34,14,35,21,8,4,15,27
ORLANDO MAGIC,240,41,83,8,23,35,40,6,38,20,8,5,11,23
NEW ORLEANS PELICANS,240,30,76,9,30,24,32,4,38,17,5,7,17,26
PORTLAND TRAIL BLAZERS,240,33,88,10,29,27,33,18,45,17,7,7,18,22
