team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,33,71,7,16,24,30,6,27,21,14,7,18,19
BROOKLYN NETS,240,32,79,7,25,17,23,12,32,22,9,5,20,20
TORONTO RAPTORS,240,30,77,10,26,13,17,11,28,22,3,5,14,22
LOS ANGELES CLIPPERS,240,36,79,6,19,24,34,15,30,21,11,6,9,17
UTAH JAZZ,240,45,83,6,18,21,27,16,24,26,9,7,9,22
LOS ANGELES LAKERS,240,40,85,15,28,15,18,17,22,29,5,7,14,21
DENVER NUGGETS,240,40,72,5,17,21,29,5,35,18,4,6,16,22
NEW YORK KNICKS,240,37,86,12,30,26,37,13,26,20,9,2,9,22
INDIANA PACERS,240,38,82,6,17,11,13,9,25,13,4,4,7,20
OKLAHOMA CITY THUNDER,240,37,76,5,19,25,30,9,31,16,4,5,9,16
ORLANDO MAGIC,240,40,77,5,15,13,18,9,35,31,7,0,18,15
PHOENIX SUNS,240,36,78,5,20,13,18,5,24,22,4,3,12,19
