team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,36,83,17,44,14,19,9,34,22,7,3,12,16
ATLANTA HAWKS,240,36,84,11,30,18,21,12,31,22,5,5,12,17
MEMPHIS GRIZZLIES,240,41,76,10,27,18,27,8,37,25,8,3,22,29
HOUSTON ROCKETS,240,33,82,10,41,29,36,10,21,19,9,2,12,20
MIAMI HEAT,240,41,83,12,32,14,18,4,23,33,6,8,8,21
MILWAUKEE BUCKS,240,40,80,9,15,27,31,13,33,28,8,6,11,18
OKLAHOMA CITY THUNDER,240,33,85,3,20,17,21,16,31,19,10,2,18,21
MINNESOTA TIMBERWOLVES,240,39,86,5,18,13,14,9,33,21,11,6,15,22
CHARLOTTE HORNETS,240,28,85,6,23,31,32,16,25,11,12,2,19,19
PHILADELPHIA 76ERS,240,36,76,14,38,16,20,10,28,26,12,9,20,27
ORLANDO MAGIC,240,41,83,10,18,23,26,9,36,21,5,5,15,19
PORTLAND TRAIL BLAZERS,240,39,97,10,34,21,25,12,31,19,6,9,9,20
CLEVELAND CAVALIERS,240,44,87,15,37,17,22,10,29,27,11,3,12,20
SACRAMENTO KINGS,240,42,80,9,25,15,19,11,31,23,7,5,21,22
BROOKLYN NETS,240,40,86,17,36,16,20,4,31,26,5,1,11,16
TORONTO RAPTORS,240,52,97,11,28,17,21,13,36,21,7,9,8,17
DETROIT PISTONS,240,30,76,6,17,11,16,3,32,15,5,4,13,16
UTAH JAZZ,240,43,80,16,31,8,13,7,40,22,10,6,12,14
