team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,32,84,7,26,25,31,16,32,20,8,7,19,22
BOSTON CELTICS,240,41,87,15,32,19,24,7,31,26,9,7,13,27
NEW ORLEANS PELICANS,240,40,85,10,33,23,28,6,37,22,2,3,11,23
CHARLOTTE HORNETS,240,38,82,15,35,31,38,4,39,21,6,3,5,18
DETROIT PISTONS,240,38,85,9,27,17,30,15,36,19,7,3,11,14
DALLAS MAVERICKS,240,39,86,9,30,9,11,7,33,25,6,2,8,19
UTAH JAZZ,240,32,79,8,20,22,31,14,28,21,9,4,18,16
GOLDEN STATE WARRIORS,240,48,84,13,30,6,10,9,30,36,10,7,15,23
MIAMI HEAT,240,42,80,6,15,18,19,10,29,23,6,8,15,24
MILWAUKEE BUCKS,240,42,80,4,8,26,37,12,22,27,7,0,13,19
LOS ANGELES CLIPPERS,240,41,81,12,34,14,23,2,27,29,11,4,10,17
OKLAHOMA CITY THUNDER,240,48,91,9,24,15,18,10,42,33,6,2,16,20
HOUSTON ROCKETS,240,38,86,11,33,31,41,17,28,22,14,5,13,24
PHILADELPHIA 76ERS,240,35,86,12,33,22,32,16,26,23,8,5,18,28
NEW YORK KNICKS,240,46,82,16,24,20,24,7,36,31,8,9,10,18
PHOENIX SUNS,240,39,89,9,29,10,15,10,28,16,6,0,11,21
CLEVELAND CAVALIERS,240,39,90,13,44,29,35,15,36,17,5,1,13,21
SACRAMENTO KINGS,240,40,84,8,22,23,32,5,33,20,8,2,9,27
