team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,45,83,3,9,9,10,5,32,27,10,4,12,20
BROOKLYN NETS,240,36,71,9,18,17,23,3,29,24,5,2,16,15
LOS ANGELES CLIPPERS,240,32,78,15,37,12,24,9,35,16,9,5,15,20
INDIANA PACERS,240,35,83,5,16,14,24,12,36,18,7,2,17,17
DALLAS MAVERICKS,240,33,76,6,25,20,26,5,30,21,5,1,6,20
LOS ANGELES LAKERS,240,30,74,7,25,23,28,8,39,15,4,7,12,25
ORLANDO MAGIC,240,33,80,13,24,21,29,12,27,22,6,4,11,22
MILWAUKEE BUCKS,240,38,77,5,13,26,31,11,34,22,5,7,12,23
OKLAHOMA CITY THUNDER,265,46,99,11,20,25,29,16,43,23,7,2,13,22
NEW YORK KNICKS,265,44,95,11,23,23,30,9,33,24,9,7,9,21
PHOENIX SUNS,240,39,83,6,19,19,28,10,35,27,6,6,17,30
PHILADELPHIA 76ERS,240,39,81,11,28,24,36,8,33,25,9,6,11,23
SACRAMENTO KINGS,240,36,86,7,19,18,32,10,35,26,7,5,13,18
PORTLAND TRAIL BLAZERS,240,44,90,9,30,15,19,10,38,28,6,8,12,23
WASHINGTON WIZARDS,240,32,78,4,15,21,28,7,28,20,7,3,11,24
TORONTO RAPTORS,240,35,79,11,29,25,32,11,37,20,7,3,15,22
