team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,33,95,6,23,11,14,20,38,15,10,5,16,14
ATLANTA HAWKS,240,36,84,11,34,12,17,8,39,27,9,12,11,14
HOUSTON ROCKETS,240,43,93,5,26,18,28,14,26,21,8,5,9,20
CHARLOTTE HORNETS,240,48,88,15,31,14,16,10,34,28,6,5,11,25
INDIANA PACERS,240,38,81,9,28,27,29,9,33,24,10,6,14,25
DALLAS MAVERICKS,240,41,85,8,22,15,18,7,33,30,7,1,13,21
WASHINGTON WIZARDS,240,36,86,7,21,21,29,12,25,20,13,3,19,28
DENVER NUGGETS,240,42,80,8,24,24,29,9,35,24,10,8,21,27
PHOENIX SUNS,240,45,92,11,29,15,20,9,38,29,3,3,12,30
GOLDEN STATE WARRIORS,240,42,84,11,33,28,33,7,35,28,6,9,8,25
NEW ORLEANS PELICANS,240,35,89,6,29,16,21,11,36,19,7,4,16,19
MILWAUKEE BUCKS,240,40,81,4,13,19,24,5,37,22,11,6,14,16
DETROIT PISTONS,240,49,91,9,18,18,22,12,40,26,6,3,13,20
PHILADELPHIA 76ERS,240,39,84,10,25,23,27,6,30,24,11,2,12,16
ORLANDO MAGIC,240,34,91,7,26,9,18,11,28,19,6,4,15,16
PORTLAND TRAIL BLAZERS,240,47,84,17,35,10,11,9,42,34,2,3,15,20
OKLAHOMA CITY THUNDER,240,31,81,2,18,21,25,18,38,18,7,2,19,23
SAN ANTONIO SPURS,240,34,85,4,24,21,25,13,31,17,12,3,11,17
MIAMI HEAT,265,37,98,9,25,21,26,16,31,19,9,5,13,30
TORONTO RAPTORS,265,37,84,6,18,32,38,7,35,17,10,7,13,23
