team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,37,85,9,27,18,27,9,29,24,8,9,10,20
BOSTON CELTICS,240,44,91,5,16,12,18,14,40,33,2,1,17,23
INDIANA PACERS,240,36,80,12,29,20,24,9,25,25,5,11,10,28
CHARLOTTE BOBCATS,240,31,70,4,12,35,45,15,30,17,3,7,17,21
MEMPHIS GRIZZLIES,240,31,80,4,15,25,36,14,31,17,12,3,13,24
DALLAS MAVERICKS,240,34,72,6,18,16,24,8,37,24,7,6,18,22
OKLAHOMA CITY THUNDER,240,33,85,2,15,37,44,18,29,16,14,4,12,20
DETROIT PISTONS,240,40,85,8,12,16,20,15,28,16,1,7,18,27
LOS ANGELES CLIPPERS,240,32,83,5,18,22,32,14,26,17,7,1,16,16
GOLDEN STATE WARRIORS,240,43,81,14,24,9,17,9,37,32,8,7,17,25
ORLANDO MAGIC,240,21,69,4,24,24,34,8,32,5,5,3,14,20
MIAMI HEAT,240,33,81,9,18,21,27,14,37,17,6,5,12,27
MILWAUKEE BUCKS,240,31,87,3,20,20,25,9,30,18,4,5,13,29
MINNESOTA TIMBERWOLVES,240,32,85,6,22,26,36,20,42,13,8,11,18,27
SACRAMENTO KINGS,240,39,93,5,20,17,26,10,21,21,7,3,12,32
NEW JERSEY NETS,240,32,61,6,11,36,45,5,38,18,2,4,26,30
DENVER NUGGETS,240,35,72,6,15,19,25,11,26,19,9,2,19,22
NEW ORLEANS HORNETS,240,38,77,6,17,19,24,11,24,23,11,8,15,22
ATLANTA HAWKS,240,36,70,6,17,26,31,10,36,24,3,8,20,26
PHILADELPHIA 76ERS,240,35,85,5,11,26,33,12,24,24,9,6,8,21
LOS ANGELES LAKERS,240,46,95,12,27,10,12,13,33,21,8,3,10,14
PHOENIX SUNS,240,44,93,9,24,9,13,12,31,21,4,7,10,14
CLEVELAND CAVALIERS,240,32,84,9,19,8,10,9,24,15,9,2,19,19
TORONTO RAPTORS,240,39,82,6,20,17,18,11,35,24,11,5,19,19
