team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,32,72,6,13,34,41,10,25,15,12,5,15,11
BOSTON CELTICS,240,42,84,3,19,9,11,14,27,32,8,3,18,29
DETROIT PISTONS,240,37,86,3,8,11,26,17,40,16,9,3,22,21
GOLDEN STATE WARRIORS,240,35,85,10,31,15,25,10,36,25,11,4,17,18
CHICAGO BULLS,240,31,74,3,13,25,33,13,30,14,7,4,21,21
INDIANA PACERS,240,35,74,5,17,25,28,8,28,23,11,6,15,20
MILWAUKEE BUCKS,240,38,79,10,26,8,10,8,39,24,2,6,12,16
MIAMI HEAT,240,28,78,3,13,12,18,10,31,9,8,4,10,14
PORTLAND TRAIL BLAZERS,240,37,81,8,20,28,35,12,32,29,11,6,7,20
MINNESOTA TIMBERWOLVES,240,36,79,6,16,13,17,8,34,19,3,6,19,24
MEMPHIS GRIZZLIES,240,45,87,6,13,24,35,17,35,22,5,2,8,15
NEW YORK KNICKS,240,41,81,12,31,15,20,4,28,24,5,5,9,25
HOUSTON ROCKETS,240,35,79,6,21,34,42,11,23,21,9,0,13,22
UTAH JAZZ,240,52,77,14,25,15,26,5,34,36,5,7,16,31
