team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,34,80,5,31,14,18,13,31,20,0,3,15,18
ATLANTA HAWKS,240,39,85,13,35,13,16,10,31,28,7,2,11,18
NEW YORK KNICKS,240,34,82,2,21,24,31,9,32,19,6,4,13,20
BOSTON CELTICS,240,42,83,14,31,17,20,8,38,29,6,1,13,26
CHARLOTTE HORNETS,240,39,84,4,14,16,21,12,33,16,8,3,9,18
CHICAGO BULLS,240,34,77,3,17,15,23,9,34,24,6,11,12,17
PHOENIX SUNS,240,39,91,8,24,24,32,23,42,19,9,7,19,25
DENVER NUGGETS,240,31,81,12,34,22,33,10,30,22,11,5,15,19
LOS ANGELES CLIPPERS,240,40,91,11,32,14,19,12,37,18,1,4,15,22
HOUSTON ROCKETS,240,36,88,17,44,21,30,12,34,27,7,9,9,20
PHILADELPHIA 76ERS,240,31,75,11,25,15,19,12,26,21,13,3,28,22
MILWAUKEE BUCKS,240,44,82,5,15,11,16,12,31,32,16,5,22,19
WASHINGTON WIZARDS,240,33,87,4,18,7,8,10,33,21,5,3,19,27
MINNESOTA TIMBERWOLVES,240,35,81,4,13,23,28,10,43,17,10,4,16,15
BROOKLYN NETS,240,39,92,7,21,11,15,8,29,13,6,6,12,16
NEW ORLEANS PELICANS,240,38,74,11,25,15,19,6,37,26,6,6,20,21
MIAMI HEAT,265,32,84,6,31,23,32,8,34,17,8,5,12,24
ORLANDO MAGIC,265,33,78,6,22,18,31,12,38,17,4,1,18,28
SAN ANTONIO SPURS,240,37,85,8,21,13,14,10,27,20,8,5,13,16
PORTLAND TRAIL BLAZERS,240,43,85,13,26,12,15,12,33,25,9,4,13,16
MEMPHIS GRIZZLIES,240,34,84,4,16,18,23,14,24,22,12,5,17,21
SACRAMENTO KINGS,240,39,80,6,16,18,25,13,34,24,10,6,20,18
LOS ANGELES LAKERS,240,40,89,2,11,18,21,14,28,17,12,8,9,25
UTAH JAZZ,240,34,73,7,12,22,34,13,34,18,3,5,20,19
