team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,290,47,92,8,23,13,17,7,43,27,8,7,27,27
BOSTON CELTICS,290,43,100,6,22,25,30,9,33,24,16,5,13,22
LOS ANGELES CLIPPERS,240,37,85,9,23,17,25,17,31,26,6,11,11,16
CHARLOTTE BOBCATS,240,35,82,5,16,19,24,12,32,18,4,5,12,24
WASHINGTON WIZARDS,240,35,89,7,25,16,20,10,36,18,10,8,13,20
HOUSTON ROCKETS,240,34,76,9,24,22,30,6,41,19,6,8,18,19
CLEVELAND CAVALIERS,240,27,81,9,22,18,25,13,27,19,7,6,12,28
INDIANA PACERS,240,34,83,5,18,23,28,13,35,23,7,8,13,21
GOLDEN STATE WARRIORS,240,38,82,9,24,12,14,8,33,20,9,2,13,14
MIAMI HEAT,240,38,80,7,22,12,15,6,32,18,6,3,17,13
SACRAMENTO KINGS,240,32,86,3,19,18,21,16,34,14,3,6,17,20
MILWAUKEE BUCKS,240,39,96,6,17,14,24,24,36,22,8,6,9,18
DENVER NUGGETS,240,42,83,7,16,14,24,12,30,24,8,5,19,30
MINNESOTA TIMBERWOLVES,240,38,87,2,14,30,37,17,27,25,11,6,13,22
NEW ORLEANS HORNETS,240,33,83,9,22,13,16,13,30,20,7,7,10,26
OKLAHOMA CITY THUNDER,240,31,71,5,15,25,32,8,35,19,9,8,10,18
ATLANTA HAWKS,240,35,80,6,22,10,16,8,35,16,11,6,14,11
ORLANDO MAGIC,240,31,81,7,22,11,11,10,29,17,9,3,15,14
CHICAGO BULLS,240,34,78,4,11,24,26,9,30,24,7,3,11,14
PHILADELPHIA 76ERS,240,41,91,2,14,5,11,14,30,19,5,8,13,24
MEMPHIS GRIZZLIES,240,33,73,2,10,12,12,10,30,19,6,9,15,17
PHOENIX SUNS,240,34,89,5,22,9,11,19,25,20,9,7,11,13
BROOKLYN NETS,240,29,64,10,19,26,35,8,30,20,5,1,17,16
TORONTO RAPTORS,240,37,75,4,18,10,17,7,24,21,11,3,14,25
SAN ANTONIO SPURS,240,37,87,8,19,14,18,13,35,18,9,10,12,15
UTAH JAZZ,240,41,84,8,19,9,15,7,33,27,7,6,14,16
