team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,38,89,7,21,17,33,13,33,18,7,9,14,20
ATLANTA HAWKS,240,43,89,6,20,15,20,10,32,25,8,4,13,25
DALLAS MAVERICKS,265,45,82,16,34,13,15,5,29,27,3,4,17,18
BROOKLYN NETS,265,51,101,10,19,6,14,15,28,32,9,4,11,17
BOSTON CELTICS,240,36,85,7,29,23,26,10,39,25,9,4,13,23
CHARLOTTE HORNETS,240,29,81,8,28,23,32,12,32,19,6,6,16,18
NEW YORK KNICKS,240,32,82,5,16,15,16,9,35,19,5,7,11,17
CLEVELAND CAVALIERS,240,32,83,5,22,22,25,14,34,23,6,4,7,15
UTAH JAZZ,240,33,80,7,20,12,14,12,28,14,9,3,19,18
GOLDEN STATE WARRIORS,240,39,83,9,23,16,16,9,31,26,10,9,15,11
SACRAMENTO KINGS,240,46,89,4,23,12,16,6,43,28,6,4,16,16
INDIANA PACERS,240,41,89,12,32,12,20,6,32,20,14,4,11,16
OKLAHOMA CITY THUNDER,240,51,95,5,19,13,17,19,42,23,7,13,15,17
LOS ANGELES LAKERS,240,32,89,7,25,14,22,12,23,19,6,5,10,18
PHILADELPHIA 76ERS,240,37,81,7,20,19,29,13,28,24,12,7,22,14
MILWAUKEE BUCKS,240,51,85,5,12,6,8,5,29,34,14,12,16,22
SAN ANTONIO SPURS,240,44,82,10,24,10,14,14,33,24,7,9,15,14
MINNESOTA TIMBERWOLVES,240,30,72,3,10,20,25,8,23,19,5,2,13,17
PORTLAND TRAIL BLAZERS,240,33,95,7,28,16,24,22,36,16,7,7,13,22
NEW ORLEANS PELICANS,240,41,85,13,31,20,23,8,41,27,5,8,11,17
HOUSTON ROCKETS,240,41,83,7,29,12,17,9,27,19,5,6,11,18
ORLANDO MAGIC,240,44,84,7,16,9,13,11,31,26,5,3,12,15
DENVER NUGGETS,240,42,91,14,35,6,13,13,37,26,6,7,17,20
PHOENIX SUNS,240,36,87,13,25,11,17,12,34,21,9,2,16,19
MEMPHIS GRIZZLIES,240,33,72,3,17,22,32,6,29,12,13,7,8,17
WASHINGTON WIZARDS,240,37,82,11,25,15,19,12,32,26,3,2,14,23
