team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,32,72,9,19,25,32,12,31,17,5,1,20,32
DALLAS MAVERICKS,240,38,80,10,27,20,24,9,24,23,8,8,11,29
SAN ANTONIO SPURS,240,46,93,10,25,11,15,8,28,28,9,1,8,19
GOLDEN STATE WARRIORS,240,38,70,7,20,17,20,1,37,23,5,4,19,16
LOS ANGELES LAKERS,240,41,87,7,22,13,17,15,23,22,8,6,13,22
MEMPHIS GRIZZLIES,240,41,78,4,11,21,26,12,26,21,8,2,13,18
OKLAHOMA CITY THUNDER,240,29,87,6,20,14,19,13,33,15,6,5,15,22
MILWAUKEE BUCKS,240,33,81,3,15,16,24,14,37,18,5,6,16,22
CHARLOTTE HORNETS,240,35,75,7,16,23,27,6,32,16,5,3,13,16
PORTLAND TRAIL BLAZERS,240,40,93,8,25,14,16,15,33,25,6,4,12,21
ORLANDO MAGIC,240,39,81,12,25,10,16,6,33,26,8,5,16,24
TORONTO RAPTORS,240,35,77,9,21,25,30,5,35,16,9,1,12,17
