team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,39,79,5,12,18,21,13,30,27,7,4,10,15
ATLANTA HAWKS,240,33,83,7,22,14,17,16,22,21,5,1,11,17
GOLDEN STATE WARRIORS,240,39,86,8,18,9,10,14,26,21,9,11,15,17
CLEVELAND CAVALIERS,240,31,85,4,18,19,23,17,27,18,7,2,17,16
PHILADELPHIA 76ERS,240,47,92,6,16,10,15,10,27,24,11,4,13,26
INDIANA PACERS,240,35,72,3,11,27,31,8,32,13,9,4,19,22
PORTLAND TRAIL BLAZERS,240,40,79,7,17,18,19,12,22,21,8,3,9,16
MIAMI HEAT,240,37,72,7,22,15,19,6,25,20,6,2,13,21
HOUSTON ROCKETS,240,39,85,8,19,24,32,11,25,21,12,2,11,20
PHOENIX SUNS,240,44,81,7,13,18,25,10,31,28,6,3,17,18
MILWAUKEE BUCKS,240,36,82,9,23,14,18,10,32,24,14,3,13,18
WASHINGTON WIZARDS,240,32,85,2,12,10,19,19,33,17,6,8,22,16
