team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,41,85,15,36,13,15,12,40,29,7,6,22,28
ATLANTA HAWKS,240,30,82,9,30,21,27,9,29,18,9,2,18,19
MILWAUKEE BUCKS,240,35,78,9,21,21,24,3,25,17,6,2,9,17
BOSTON CELTICS,240,43,78,10,22,15,19,8,37,25,5,3,14,20
CLEVELAND CAVALIERS,240,42,81,13,36,16,17,5,41,22,6,2,7,13
CHICAGO BULLS,240,34,82,9,34,14,18,10,33,21,4,5,11,16
ORLANDO MAGIC,240,36,82,10,32,12,14,5,35,24,5,5,20,30
CHARLOTTE HORNETS,240,34,84,3,17,33,40,11,41,17,13,5,14,18
DENVER NUGGETS,240,38,91,14,36,15,23,15,34,25,5,5,7,19
DALLAS MAVERICKS,240,49,86,12,26,12,17,5,37,26,4,6,7,18
NEW YORK KNICKS,240,40,91,6,23,11,16,15,28,26,4,2,17,15
INDIANA PACERS,240,46,86,11,26,12,15,7,37,28,10,5,16,20
MINNESOTA TIMBERWOLVES,240,35,79,4,17,18,19,7,27,17,9,2,9,16
MEMPHIS GRIZZLIES,240,34,72,6,21,21,24,6,35,22,6,8,16,22
GOLDEN STATE WARRIORS,240,45,87,16,33,19,27,5,35,36,14,5,16,17
NEW ORLEANS PELICANS,240,45,91,16,39,9,15,11,36,33,11,4,21,26
PHOENIX SUNS,240,44,91,10,22,17,22,15,31,25,10,9,11,14
PHILADELPHIA 76ERS,240,39,91,7,30,16,16,13,34,23,9,6,14,22
DETROIT PISTONS,240,35,85,8,27,15,24,7,35,15,8,2,10,22
SAN ANTONIO SPURS,240,35,82,14,31,12,12,10,41,30,2,7,16,20
WASHINGTON WIZARDS,240,23,80,4,20,19,23,12,19,9,8,2,13,21
UTAH JAZZ,240,43,76,16,34,14,18,10,42,29,9,3,16,20
