team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW JERSEY NETS,240,38,79,3,13,8,9,7,25,25,5,3,11,19
ATLANTA HAWKS,240,39,78,4,18,16,22,9,31,23,9,3,12,14
NEW YORK KNICKS,240,35,88,6,28,30,35,10,29,18,3,11,7,24
CHARLOTTE BOBCATS,240,43,91,5,18,23,28,16,30,23,3,8,5,28
INDIANA PACERS,240,36,76,9,18,7,19,14,28,27,8,8,19,14
DETROIT PISTONS,240,39,76,8,14,14,21,10,29,23,10,3,17,20
TORONTO RAPTORS,240,33,85,4,15,20,29,14,26,19,13,5,13,22
LOS ANGELES CLIPPERS,240,39,84,1,9,15,23,14,37,22,8,11,18,20
CHICAGO BULLS,240,36,72,3,14,20,27,9,38,21,4,3,11,17
MILWAUKEE BUCKS,240,31,79,6,14,19,21,7,30,17,5,7,11,21
DALLAS MAVERICKS,240,30,66,8,19,26,32,5,35,20,9,6,16,26
UTAH JAZZ,240,32,76,3,12,10,17,9,22,18,7,5,17,25
