team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,36,82,3,12,13,18,11,26,17,10,5,11,19
CHICAGO BULLS,240,38,81,4,7,13,21,12,38,28,4,6,13,16
PORTLAND TRAIL BLAZERS,290,46,94,9,25,17,21,12,29,25,7,9,14,21
CLEVELAND CAVALIERS,290,43,99,13,35,18,22,15,33,32,6,4,16,21
DETROIT PISTONS,240,29,85,5,21,14,18,15,37,16,7,7,15,15
DALLAS MAVERICKS,240,38,93,11,25,5,8,13,36,28,8,9,13,18
INDIANA PACERS,240,34,74,8,22,16,20,8,28,20,6,7,16,19
GOLDEN STATE WARRIORS,240,38,80,9,20,18,19,11,30,22,5,3,17,22
UTAH JAZZ,240,48,94,11,20,9,11,12,26,25,8,6,14,22
HOUSTON ROCKETS,240,46,83,11,22,21,26,10,28,26,9,7,16,17
SACRAMENTO KINGS,240,29,76,9,23,14,18,10,30,23,2,3,17,19
LOS ANGELES CLIPPERS,240,47,86,12,24,10,16,8,33,27,12,6,5,15
BROOKLYN NETS,240,33,75,6,28,17,27,9,29,20,6,4,18,21
MIAMI HEAT,240,40,78,7,20,15,19,8,27,20,12,3,10,25
BOSTON CELTICS,240,34,82,6,19,14,17,11,32,26,8,9,16,19
MILWAUKEE BUCKS,240,36,79,4,13,15,20,9,33,24,6,6,14,13
OKLAHOMA CITY THUNDER,240,40,79,7,16,13,17,11,34,21,10,12,14,17
NEW ORLEANS HORNETS,240,30,81,6,24,13,18,16,27,18,7,5,15,16
MEMPHIS GRIZZLIES,265,36,99,4,15,19,22,18,34,25,10,4,19,24
SAN ANTONIO SPURS,265,37,89,7,29,18,24,13,35,21,12,5,16,22
